region,tech,step,year,SupplyCurve
3,1,1,2037,3.68
3,1,2,2037,3.68
3,1,3,2037,3.68
18,1,1,2037,2.38
18,1,2,2037,2.38
18,1,3,2037,2.38
11,1,1,2037,6.38
11,1,2,2037,6.38
11,1,3,2037,6.38
5,1,1,2037,0
5,1,2,2037,0
5,1,3,2037,0
19,1,1,2037,1.44
19,1,2,2037,1.44
19,1,3,2037,1.44
9,1,1,2037,0
9,1,2,2037,0
9,1,3,2037,0
8,1,1,2037,0
8,1,2,2037,0
8,1,3,2037,0
14,1,1,2037,2.47
14,1,2,2037,2.47
14,1,3,2037,2.47
1,1,1,2037,2.08
1,1,2,2037,2.08
1,1,3,2037,2.08
15,1,1,2038,3.5
15,1,2,2038,3.5
15,1,3,2038,3.5
16,1,1,2038,2.88
16,1,2,2038,2.88
16,1,3,2038,2.88
20,1,1,2038,0.46
20,1,2,2038,0.46
20,1,3,2038,0.46
6,1,1,2038,2.39
6,1,2,2038,2.39
6,1,3,2038,2.39
17,1,1,2038,2.39
17,1,2,2038,2.39
17,1,3,2038,2.39
21,1,1,2038,0
21,1,2,2038,0
21,1,3,2038,0
23,1,1,2038,0.54
23,1,2,2038,0.54
23,1,3,2038,0.54
22,1,1,2038,0.02
22,1,2,2038,0.02
22,1,3,2038,0.02
24,1,1,2038,1.34
24,1,2,2038,1.34
24,1,3,2038,1.34
7,1,1,2038,0.15
7,1,2,2038,0.15
7,1,3,2038,0.15
10,1,1,2038,0.98
10,1,2,2038,0.98
10,1,3,2038,0.98
13,1,1,2038,0.31
13,1,2,2038,0.31
13,1,3,2038,0.31
2,1,1,2038,1.18
2,1,2,2038,1.18
2,1,3,2038,1.18
25,1,1,2038,0.72
25,1,2,2038,0.72
25,1,3,2038,0.72
4,1,1,2038,5.92
4,1,2,2038,5.92
4,1,3,2038,5.92
12,1,1,2038,0
12,1,2,2038,0
12,1,3,2038,0
3,1,1,2038,3.68
3,1,2,2038,3.68
3,1,3,2038,3.68
18,1,1,2038,2.38
18,1,2,2038,2.38
18,1,3,2038,2.38
11,1,1,2038,6.38
11,1,2,2038,6.38
11,1,3,2038,6.38
5,1,1,2038,0
5,1,2,2038,0
5,1,3,2038,0
19,1,1,2038,1.44
19,1,2,2038,1.44
19,1,3,2038,1.44
9,1,1,2038,0
9,1,2,2038,0
9,1,3,2038,0
8,1,1,2038,0
8,1,2,2038,0
8,1,3,2038,0
14,1,1,2038,2.47
14,1,2,2038,2.47
14,1,3,2038,2.47
1,1,1,2038,2.08
1,1,2,2038,2.08
1,1,3,2038,2.08
15,1,1,2039,3.5
15,1,2,2039,3.5
15,1,3,2039,3.5
16,1,1,2039,2.88
16,1,2,2039,2.88
16,1,3,2039,2.88
20,1,1,2039,0.46
20,1,2,2039,0.46
20,1,3,2039,0.46
6,1,1,2039,2.39
6,1,2,2039,2.39
6,1,3,2039,2.39
17,1,1,2039,2.39
17,1,2,2039,2.39
17,1,3,2039,2.39
21,1,1,2039,0
21,1,2,2039,0
21,1,3,2039,0
23,1,1,2039,0.54
23,1,2,2039,0.54
23,1,3,2039,0.54
22,1,1,2039,0.02
22,1,2,2039,0.02
22,1,3,2039,0.02
24,1,1,2039,1.23
24,1,2,2039,1.23
24,1,3,2039,1.23
7,1,1,2039,0.15
7,1,2,2039,0.15
7,1,3,2039,0.15
10,1,1,2039,0.98
10,1,2,2039,0.98
10,1,3,2039,0.98
13,1,1,2039,0.31
13,1,2,2039,0.31
13,1,3,2039,0.31
2,1,1,2039,1.18
2,1,2,2039,1.18
2,1,3,2039,1.18
25,1,1,2039,0.72
25,1,2,2039,0.72
25,1,3,2039,0.72
4,1,1,2039,5.92
4,1,2,2039,5.92
4,1,3,2039,5.92
12,1,1,2039,0
12,1,2,2039,0
12,1,3,2039,0
3,1,1,2039,3.68
3,1,2,2039,3.68
3,1,3,2039,3.68
18,1,1,2039,2.38
18,1,2,2039,2.38
18,1,3,2039,2.38
11,1,1,2039,6.38
11,1,2,2039,6.38
11,1,3,2039,6.38
5,1,1,2039,0
5,1,2,2039,0
5,1,3,2039,0
19,1,1,2039,1.44
19,1,2,2039,1.44
19,1,3,2039,1.44
9,1,1,2039,0
9,1,2,2039,0
9,1,3,2039,0
8,1,1,2039,0
8,1,2,2039,0
8,1,3,2039,0
14,1,1,2039,2.47
14,1,2,2039,2.47
14,1,3,2039,2.47
1,1,1,2039,2.08
1,1,2,2039,2.08
1,1,3,2039,2.08
15,1,1,2040,3.5
15,1,2,2040,3.5
15,1,3,2040,3.5
16,1,1,2040,2.88
16,1,2,2040,2.88
16,1,3,2040,2.88
20,1,1,2040,0.46
20,1,2,2040,0.46
20,1,3,2040,0.46
6,1,1,2040,2.39
6,1,2,2040,2.39
6,1,3,2040,2.39
17,1,1,2040,2.28
17,1,2,2040,2.28
17,1,3,2040,2.28
21,1,1,2040,0
21,1,2,2040,0
21,1,3,2040,0
23,1,1,2040,0.54
23,1,2,2040,0.54
23,1,3,2040,0.54
22,1,1,2040,0.02
22,1,2,2040,0.02
22,1,3,2040,0.02
24,1,1,2040,1.23
24,1,2,2040,1.23
24,1,3,2040,1.23
7,1,1,2040,0.15
7,1,2,2040,0.15
7,1,3,2040,0.15
10,1,1,2040,0.98
10,1,2,2040,0.98
10,1,3,2040,0.98
13,1,1,2040,0.31
13,1,2,2040,0.31
13,1,3,2040,0.31
2,1,1,2040,1.18
2,1,2,2040,1.18
2,1,3,2040,1.18
25,1,1,2040,0.72
25,1,2,2040,0.72
25,1,3,2040,0.72
4,1,1,2040,5.92
4,1,2,2040,5.92
4,1,3,2040,5.92
12,1,1,2040,0
12,1,2,2040,0
12,1,3,2040,0
3,1,1,2040,3.68
3,1,2,2040,3.68
3,1,3,2040,3.68
18,1,1,2040,2.38
18,1,2,2040,2.38
18,1,3,2040,2.38
11,1,1,2040,6.38
11,1,2,2040,6.38
11,1,3,2040,6.38
5,1,1,2040,0
5,1,2,2040,0
5,1,3,2040,0
19,1,1,2040,1.44
19,1,2,2040,1.44
19,1,3,2040,1.44
9,1,1,2040,0
9,1,2,2040,0
9,1,3,2040,0
8,1,1,2040,0
8,1,2,2040,0
8,1,3,2040,0
14,1,1,2040,2.47
14,1,2,2040,2.47
14,1,3,2040,2.47
1,1,1,2040,2.08
1,1,2,2040,2.08
1,1,3,2040,2.08
15,1,1,2041,3.5
15,1,2,2041,3.5
15,1,3,2041,3.5
16,1,1,2041,2.88
16,1,2,2041,2.88
16,1,3,2041,2.88
20,1,1,2041,0.46
20,1,2,2041,0.46
20,1,3,2041,0.46
6,1,1,2041,2.39
6,1,2,2041,2.39
6,1,3,2041,2.39
17,1,1,2041,2.28
17,1,2,2041,2.28
17,1,3,2041,2.28
21,1,1,2041,0
21,1,2,2041,0
21,1,3,2041,0
23,1,1,2041,0.54
23,1,2,2041,0.54
23,1,3,2041,0.54
22,1,1,2041,0.02
22,1,2,2041,0.02
22,1,3,2041,0.02
24,1,1,2041,1.23
24,1,2,2041,1.23
24,1,3,2041,1.23
7,1,1,2041,0.15
7,1,2,2041,0.15
7,1,3,2041,0.15
10,1,1,2041,0.98
10,1,2,2041,0.98
10,1,3,2041,0.98
13,1,1,2041,0.31
13,1,2,2041,0.31
13,1,3,2041,0.31
2,1,1,2041,1.18
2,1,2,2041,1.18
2,1,3,2041,1.18
25,1,1,2041,0.72
25,1,2,2041,0.72
25,1,3,2041,0.72
4,1,1,2041,5.92
4,1,2,2041,5.92
4,1,3,2041,5.92
12,1,1,2041,0
12,1,2,2041,0
12,1,3,2041,0
3,1,1,2041,3.68
3,1,2,2041,3.68
3,1,3,2041,3.68
18,1,1,2041,2.38
18,1,2,2041,2.38
18,1,3,2041,2.38
11,1,1,2041,6.38
11,1,2,2041,6.38
11,1,3,2041,6.38
5,1,1,2041,0
5,1,2,2041,0
5,1,3,2041,0
19,1,1,2041,1.44
19,1,2,2041,1.44
19,1,3,2041,1.44
9,1,1,2041,0
9,1,2,2041,0
9,1,3,2041,0
8,1,1,2041,0
8,1,2,2041,0
8,1,3,2041,0
14,1,1,2041,2.47
14,1,2,2041,2.47
14,1,3,2041,2.47
1,1,1,2041,2.08
1,1,2,2041,2.08
1,1,3,2041,2.08
15,1,1,2042,3.5
15,1,2,2042,3.5
15,1,3,2042,3.5
16,1,1,2042,2.88
16,1,2,2042,2.88
16,1,3,2042,2.88
20,1,1,2042,0.46
20,1,2,2042,0.46
20,1,3,2042,0.46
6,1,1,2042,2.39
6,1,2,2042,2.39
6,1,3,2042,2.39
17,1,1,2042,2.28
17,1,2,2042,2.28
17,1,3,2042,2.28
21,1,1,2042,0
21,1,2,2042,0
21,1,3,2042,0
23,1,1,2042,0.54
23,1,2,2042,0.54
23,1,3,2042,0.54
22,1,1,2042,0.02
22,1,2,2042,0.02
22,1,3,2042,0.02
24,1,1,2042,1.23
24,1,2,2042,1.23
24,1,3,2042,1.23
7,1,1,2042,0.15
7,1,2,2042,0.15
7,1,3,2042,0.15
10,1,1,2042,0.98
10,1,2,2042,0.98
10,1,3,2042,0.98
13,1,1,2042,0.31
13,1,2,2042,0.31
13,1,3,2042,0.31
2,1,1,2042,1.18
2,1,2,2042,1.18
2,1,3,2042,1.18
25,1,1,2042,0.72
25,1,2,2042,0.72
25,1,3,2042,0.72
4,1,1,2042,5.92
4,1,2,2042,5.92
4,1,3,2042,5.92
12,1,1,2042,0
12,1,2,2042,0
12,1,3,2042,0
3,1,1,2042,3.68
3,1,2,2042,3.68
3,1,3,2042,3.68
18,1,1,2042,2.38
18,1,2,2042,2.38
18,1,3,2042,2.38
11,1,1,2042,6.38
11,1,2,2042,6.38
11,1,3,2042,6.38
5,1,1,2042,0
5,1,2,2042,0
5,1,3,2042,0
19,1,1,2042,1.44
19,1,2,2042,1.44
19,1,3,2042,1.44
9,1,1,2042,0
9,1,2,2042,0
9,1,3,2042,0
8,1,1,2042,0
8,1,2,2042,0
8,1,3,2042,0
14,1,1,2042,2.47
14,1,2,2042,2.47
14,1,3,2042,2.47
1,1,1,2042,2.08
1,1,2,2042,2.08
1,1,3,2042,2.08
15,1,1,2043,3.5
15,1,2,2043,3.5
15,1,3,2043,3.5
16,1,1,2043,2.88
16,1,2,2043,2.88
16,1,3,2043,2.88
20,1,1,2043,0.46
20,1,2,2043,0.46
20,1,3,2043,0.46
6,1,1,2043,2.39
6,1,2,2043,2.39
6,1,3,2043,2.39
17,1,1,2043,2.28
17,1,2,2043,2.28
17,1,3,2043,2.28
21,1,1,2043,0
21,1,2,2043,0
21,1,3,2043,0
23,1,1,2043,0.54
23,1,2,2043,0.54
23,1,3,2043,0.54
22,1,1,2043,0.02
22,1,2,2043,0.02
22,1,3,2043,0.02
24,1,1,2043,1.23
24,1,2,2043,1.23
24,1,3,2043,1.23
7,1,1,2043,0.15
7,1,2,2043,0.15
7,1,3,2043,0.15
10,1,1,2043,0.98
10,1,2,2043,0.98
10,1,3,2043,0.98
13,1,1,2043,0.31
13,1,2,2043,0.31
13,1,3,2043,0.31
2,1,1,2043,1.18
2,1,2,2043,1.18
2,1,3,2043,1.18
25,1,1,2043,0.72
25,1,2,2043,0.72
25,1,3,2043,0.72
4,1,1,2043,5.92
4,1,2,2043,5.92
4,1,3,2043,5.92
12,1,1,2043,0
12,1,2,2043,0
12,1,3,2043,0
3,1,1,2043,3.68
3,1,2,2043,3.68
3,1,3,2043,3.68
18,1,1,2043,2.38
18,1,2,2043,2.38
18,1,3,2043,2.38
11,1,1,2043,6.38
11,1,2,2043,6.38
11,1,3,2043,6.38
5,1,1,2043,0
5,1,2,2043,0
5,1,3,2043,0
19,1,1,2043,1.44
19,1,2,2043,1.44
19,1,3,2043,1.44
9,1,1,2043,0
9,1,2,2043,0
9,1,3,2043,0
8,1,1,2043,0
8,1,2,2043,0
8,1,3,2043,0
14,1,1,2043,2.47
14,1,2,2043,2.47
14,1,3,2043,2.47
1,1,1,2043,2.08
1,1,2,2043,2.08
1,1,3,2043,2.08
15,1,1,2044,3.5
15,1,2,2044,3.5
15,1,3,2044,3.5
16,1,1,2044,2.88
16,1,2,2044,2.88
16,1,3,2044,2.88
20,1,1,2044,0.46
20,1,2,2044,0.46
20,1,3,2044,0.46
6,1,1,2044,2.39
6,1,2,2044,2.39
6,1,3,2044,2.39
17,1,1,2044,2.28
17,1,2,2044,2.28
17,1,3,2044,2.28
21,1,1,2044,0
21,1,2,2044,0
21,1,3,2044,0
23,1,1,2044,0.54
23,1,2,2044,0.54
23,1,3,2044,0.54
22,1,1,2044,0.02
22,1,2,2044,0.02
22,1,3,2044,0.02
24,1,1,2044,1.23
24,1,2,2044,1.23
24,1,3,2044,1.23
7,1,1,2044,0.15
7,1,2,2044,0.15
7,1,3,2044,0.15
10,1,1,2044,0.98
10,1,2,2044,0.98
10,1,3,2044,0.98
13,1,1,2044,0.31
13,1,2,2044,0.31
13,1,3,2044,0.31
2,1,1,2044,1.18
2,1,2,2044,1.18
2,1,3,2044,1.18
25,1,1,2044,0.72
25,1,2,2044,0.72
25,1,3,2044,0.72
4,1,1,2044,5.92
4,1,2,2044,5.92
4,1,3,2044,5.92
12,1,1,2044,0
12,1,2,2044,0
12,1,3,2044,0
3,1,1,2044,3.68
3,1,2,2044,3.68
3,1,3,2044,3.68
18,1,1,2044,2.38
18,1,2,2044,2.38
18,1,3,2044,2.38
11,1,1,2044,6.38
11,1,2,2044,6.38
11,1,3,2044,6.38
5,1,1,2044,0
5,1,2,2044,0
5,1,3,2044,0
19,1,1,2044,1.44
19,1,2,2044,1.44
19,1,3,2044,1.44
9,1,1,2044,0
9,1,2,2044,0
9,1,3,2044,0
8,1,1,2044,0
8,1,2,2044,0
8,1,3,2044,0
14,1,1,2044,2.47
14,1,2,2044,2.47
14,1,3,2044,2.47
1,1,1,2044,2.08
1,1,2,2044,2.08
1,1,3,2044,2.08
15,1,1,2045,3.5
15,1,2,2045,3.5
15,1,3,2045,3.5
16,1,1,2045,2.88
16,1,2,2045,2.88
16,1,3,2045,2.88
20,1,1,2045,0.46
20,1,2,2045,0.46
20,1,3,2045,0.46
6,1,1,2045,2.39
6,1,2,2045,2.39
6,1,3,2045,2.39
17,1,1,2045,2.28
17,1,2,2045,2.28
17,1,3,2045,2.28
21,1,1,2045,0
21,1,2,2045,0
21,1,3,2045,0
23,1,1,2045,0.54
23,1,2,2045,0.54
23,1,3,2045,0.54
22,1,1,2045,0.02
22,1,2,2045,0.02
22,1,3,2045,0.02
24,1,1,2045,1.23
24,1,2,2045,1.23
24,1,3,2045,1.23
7,1,1,2045,0.15
7,1,2,2045,0.15
7,1,3,2045,0.15
10,1,1,2045,0.98
10,1,2,2045,0.98
10,1,3,2045,0.98
13,1,1,2045,0.31
13,1,2,2045,0.31
13,1,3,2045,0.31
2,1,1,2045,1.18
2,1,2,2045,1.18
2,1,3,2045,1.18
25,1,1,2045,0.72
25,1,2,2045,0.72
25,1,3,2045,0.72
4,1,1,2045,5.92
4,1,2,2045,5.92
4,1,3,2045,5.92
12,1,1,2045,0
12,1,2,2045,0
12,1,3,2045,0
3,1,1,2045,3.68
3,1,2,2045,3.68
3,1,3,2045,3.68
18,1,1,2045,2.38
18,1,2,2045,2.38
18,1,3,2045,2.38
11,1,1,2045,6.38
11,1,2,2045,6.38
11,1,3,2045,6.38
5,1,1,2045,0
5,1,2,2045,0
5,1,3,2045,0
19,1,1,2045,1.44
19,1,2,2045,1.44
19,1,3,2045,1.44
9,1,1,2045,0
9,1,2,2045,0
9,1,3,2045,0
8,1,1,2045,0
8,1,2,2045,0
8,1,3,2045,0
14,1,1,2045,2.47
14,1,2,2045,2.47
14,1,3,2045,2.47
1,1,1,2045,2.08
1,1,2,2045,2.08
1,1,3,2045,2.08
15,1,1,2046,3.5
15,1,2,2046,3.5
15,1,3,2046,3.5
16,1,1,2046,2.88
16,1,2,2046,2.88
16,1,3,2046,2.88
20,1,1,2046,0.46
20,1,2,2046,0.46
20,1,3,2046,0.46
6,1,1,2046,2.39
6,1,2,2046,2.39
6,1,3,2046,2.39
17,1,1,2046,2.28
17,1,2,2046,2.28
17,1,3,2046,2.28
21,1,1,2046,0
21,1,2,2046,0
21,1,3,2046,0
23,1,1,2046,0.54
23,1,2,2046,0.54
23,1,3,2046,0.54
22,1,1,2046,0.02
22,1,2,2046,0.02
22,1,3,2046,0.02
24,1,1,2046,1.23
24,1,2,2046,1.23
24,1,3,2046,1.23
7,1,1,2046,0.15
7,1,2,2046,0.15
7,1,3,2046,0.15
10,1,1,2046,0.98
10,1,2,2046,0.98
10,1,3,2046,0.98
13,1,1,2046,0.31
13,1,2,2046,0.31
13,1,3,2046,0.31
2,1,1,2046,1.18
2,1,2,2046,1.18
2,1,3,2046,1.18
25,1,1,2046,0.72
25,1,2,2046,0.72
25,1,3,2046,0.72
4,1,1,2046,5.92
4,1,2,2046,5.92
4,1,3,2046,5.92
12,1,1,2046,0
12,1,2,2046,0
12,1,3,2046,0
3,1,1,2046,3.68
3,1,2,2046,3.68
3,1,3,2046,3.68
18,1,1,2046,2.38
18,1,2,2046,2.38
18,1,3,2046,2.38
11,1,1,2046,6.38
11,1,2,2046,6.38
11,1,3,2046,6.38
5,1,1,2046,0
5,1,2,2046,0
5,1,3,2046,0
19,1,1,2046,1.44
19,1,2,2046,1.44
19,1,3,2046,1.44
9,1,1,2046,0
9,1,2,2046,0
9,1,3,2046,0
8,1,1,2046,0
8,1,2,2046,0
8,1,3,2046,0
14,1,1,2046,2.47
14,1,2,2046,2.47
14,1,3,2046,2.47
1,1,1,2046,2.08
1,1,2,2046,2.08
1,1,3,2046,2.08
15,1,1,2047,3.5
15,1,2,2047,3.5
15,1,3,2047,3.5
16,1,1,2047,2.88
16,1,2,2047,2.88
16,1,3,2047,2.88
20,1,1,2047,0.46
20,1,2,2047,0.46
20,1,3,2047,0.46
6,1,1,2047,2.39
6,1,2,2047,2.39
6,1,3,2047,2.39
17,1,1,2047,2.28
17,1,2,2047,2.28
17,1,3,2047,2.28
21,1,1,2047,0
21,1,2,2047,0
21,1,3,2047,0
23,1,1,2047,0.54
23,1,2,2047,0.54
23,1,3,2047,0.54
22,1,1,2047,0.02
22,1,2,2047,0.02
22,1,3,2047,0.02
24,1,1,2047,1.23
24,1,2,2047,1.23
24,1,3,2047,1.23
7,1,1,2047,0.15
7,1,2,2047,0.15
7,1,3,2047,0.15
10,1,1,2047,0.98
10,1,2,2047,0.98
10,1,3,2047,0.98
13,1,1,2047,0.31
13,1,2,2047,0.31
13,1,3,2047,0.31
2,1,1,2047,1.18
2,1,2,2047,1.18
2,1,3,2047,1.18
25,1,1,2047,0.72
25,1,2,2047,0.72
25,1,3,2047,0.72
4,1,1,2047,5.92
4,1,2,2047,5.92
4,1,3,2047,5.92
12,1,1,2047,0
12,1,2,2047,0
12,1,3,2047,0
3,1,1,2047,3.68
3,1,2,2047,3.68
3,1,3,2047,3.68
18,1,1,2047,2.38
18,1,2,2047,2.38
18,1,3,2047,2.38
11,1,1,2047,6.38
11,1,2,2047,6.38
11,1,3,2047,6.38
5,1,1,2047,0
5,1,2,2047,0
5,1,3,2047,0
19,1,1,2047,1.44
19,1,2,2047,1.44
19,1,3,2047,1.44
9,1,1,2047,0
9,1,2,2047,0
9,1,3,2047,0
8,1,1,2047,0
8,1,2,2047,0
8,1,3,2047,0
14,1,1,2047,2.47
14,1,2,2047,2.47
14,1,3,2047,2.47
1,1,1,2047,2.08
1,1,2,2047,2.08
1,1,3,2047,2.08
15,1,1,2048,3.5
15,1,2,2048,3.5
15,1,3,2048,3.5
16,1,1,2048,2.88
16,1,2,2048,2.88
16,1,3,2048,2.88
20,1,1,2048,0.46
20,1,2,2048,0.46
20,1,3,2048,0.46
6,1,1,2048,2.39
6,1,2,2048,2.39
6,1,3,2048,2.39
17,1,1,2048,2.28
17,1,2,2048,2.28
17,1,3,2048,2.28
21,1,1,2048,0
21,1,2,2048,0
21,1,3,2048,0
23,1,1,2048,0.54
23,1,2,2048,0.54
23,1,3,2048,0.54
22,1,1,2048,0.02
22,1,2,2048,0.02
22,1,3,2048,0.02
24,1,1,2048,1.23
24,1,2,2048,1.23
24,1,3,2048,1.23
7,1,1,2048,0.15
7,1,2,2048,0.15
7,1,3,2048,0.15
10,1,1,2048,0.98
10,1,2,2048,0.98
10,1,3,2048,0.98
13,1,1,2048,0.31
13,1,2,2048,0.31
13,1,3,2048,0.31
2,1,1,2048,1.18
2,1,2,2048,1.18
2,1,3,2048,1.18
25,1,1,2048,0.72
25,1,2,2048,0.72
25,1,3,2048,0.72
4,1,1,2048,5.92
4,1,2,2048,5.92
4,1,3,2048,5.92
12,1,1,2048,0
12,1,2,2048,0
12,1,3,2048,0
3,1,1,2048,3.68
3,1,2,2048,3.68
3,1,3,2048,3.68
18,1,1,2048,2.38
18,1,2,2048,2.38
18,1,3,2048,2.38
11,1,1,2048,6.38
11,1,2,2048,6.38
11,1,3,2048,6.38
5,1,1,2048,0
5,1,2,2048,0
5,1,3,2048,0
19,1,1,2048,1.44
19,1,2,2048,1.44
19,1,3,2048,1.44
9,1,1,2048,0
9,1,2,2048,0
9,1,3,2048,0
8,1,1,2048,0
8,1,2,2048,0
8,1,3,2048,0
14,1,1,2048,2.47
14,1,2,2048,2.47
14,1,3,2048,2.47
1,1,1,2048,2.08
1,1,2,2048,2.08
1,1,3,2048,2.08
15,1,1,2049,3.5
15,1,2,2049,3.5
15,1,3,2049,3.5
16,1,1,2049,2.88
16,1,2,2049,2.88
16,1,3,2049,2.88
20,1,1,2049,0.46
20,1,2,2049,0.46
20,1,3,2049,0.46
6,1,1,2049,2.39
6,1,2,2049,2.39
6,1,3,2049,2.39
17,1,1,2049,2.28
17,1,2,2049,2.28
17,1,3,2049,2.28
21,1,1,2049,0
21,1,2,2049,0
21,1,3,2049,0
23,1,1,2049,0.54
23,1,2,2049,0.54
23,1,3,2049,0.54
22,1,1,2049,0.02
22,1,2,2049,0.02
22,1,3,2049,0.02
24,1,1,2049,1.23
24,1,2,2049,1.23
24,1,3,2049,1.23
7,1,1,2049,0.15
7,1,2,2049,0.15
7,1,3,2049,0.15
10,1,1,2049,0.98
10,1,2,2049,0.98
10,1,3,2049,0.98
13,1,1,2049,0.31
13,1,2,2049,0.31
13,1,3,2049,0.31
2,1,1,2049,1.18
2,1,2,2049,1.18
2,1,3,2049,1.18
25,1,1,2049,0.72
25,1,2,2049,0.72
25,1,3,2049,0.72
4,1,1,2049,5.92
4,1,2,2049,5.92
4,1,3,2049,5.92
12,1,1,2049,0
12,1,2,2049,0
12,1,3,2049,0
3,1,1,2049,3.68
3,1,2,2049,3.68
3,1,3,2049,3.68
18,1,1,2049,2.38
18,1,2,2049,2.38
18,1,3,2049,2.38
11,1,1,2049,6.38
11,1,2,2049,6.38
11,1,3,2049,6.38
5,1,1,2049,0
5,1,2,2049,0
5,1,3,2049,0
19,1,1,2049,1.44
19,1,2,2049,1.44
19,1,3,2049,1.44
9,1,1,2049,0
9,1,2,2049,0
9,1,3,2049,0
8,1,1,2049,0
8,1,2,2049,0
8,1,3,2049,0
14,1,1,2049,2.47
14,1,2,2049,2.47
14,1,3,2049,2.47
1,1,1,2049,2.08
1,1,2,2049,2.08
1,1,3,2049,2.08
15,1,1,2050,3.5
15,1,2,2050,3.5
15,1,3,2050,3.5
16,1,1,2050,2.88
16,1,2,2050,2.88
16,1,3,2050,2.88
20,1,1,2050,0.46
20,1,2,2050,0.46
20,1,3,2050,0.46
6,1,1,2050,2.39
6,1,2,2050,2.39
6,1,3,2050,2.39
17,1,1,2050,2.28
17,1,2,2050,2.28
17,1,3,2050,2.28
21,1,1,2050,0
21,1,2,2050,0
21,1,3,2050,0
23,1,1,2050,0.54
23,1,2,2050,0.54
23,1,3,2050,0.54
22,1,1,2050,0.02
22,1,2,2050,0.02
22,1,3,2050,0.02
24,1,1,2050,1.23
24,1,2,2050,1.23
24,1,3,2050,1.23
7,1,1,2050,0.15
7,1,2,2050,0.15
7,1,3,2050,0.15
10,1,1,2050,0.98
10,1,2,2050,0.98
10,1,3,2050,0.98
13,1,1,2050,0.31
13,1,2,2050,0.31
13,1,3,2050,0.31
2,1,1,2050,1.18
2,1,2,2050,1.18
2,1,3,2050,1.18
25,1,1,2050,0.72
25,1,2,2050,0.72
25,1,3,2050,0.72
4,1,1,2050,5.92
4,1,2,2050,5.92
4,1,3,2050,5.92
12,1,1,2050,0
12,1,2,2050,0
12,1,3,2050,0
3,1,1,2050,3.68
3,1,2,2050,3.68
3,1,3,2050,3.68
18,1,1,2050,2.38
18,1,2,2050,2.38
18,1,3,2050,2.38
11,1,1,2050,6.38
11,1,2,2050,6.38
11,1,3,2050,6.38
5,1,1,2050,0
5,1,2,2050,0
5,1,3,2050,0
19,1,1,2050,1.44
19,1,2,2050,1.44
19,1,3,2050,1.44
9,1,1,2050,0
9,1,2,2050,0
9,1,3,2050,0
8,1,1,2050,0
8,1,2,2050,0
8,1,3,2050,0
14,1,1,2050,2.47
14,1,2,2050,2.47
14,1,3,2050,2.47
1,1,1,2050,2.08
1,1,2,2050,2.08
1,1,3,2050,2.08
15,2,1,2023,1.85
15,2,2,2023,1.85
15,2,3,2023,1.85
16,2,1,2023,0.28
16,2,2,2023,0.28
16,2,3,2023,0.28
20,2,1,2023,0.57
20,2,2,2023,0.57
20,2,3,2023,0.57
6,2,1,2023,2.78
6,2,2,2023,2.78
6,2,3,2023,2.78
17,2,1,2023,3.36
17,2,2,2023,3.36
17,2,3,2023,3.36
21,2,1,2023,0.07
21,2,2,2023,0.07
21,2,3,2023,0.07
23,2,1,2023,0.02
23,2,2,2023,0.02
23,2,3,2023,0.02
22,2,1,2023,1.21
22,2,2,2023,1.21
22,2,3,2023,1.21
24,2,1,2023,0.15
24,2,2,2023,0.15
24,2,3,2023,0.15
7,2,1,2023,2
7,2,2,2023,2
7,2,3,2023,2
10,2,1,2023,3.97
10,2,2,2023,3.97
10,2,3,2023,3.97
13,2,1,2023,0.14
13,2,2,2023,0.14
13,2,3,2023,0.14
2,2,1,2023,1.79
2,2,2,2023,1.79
2,2,3,2023,1.79
25,2,1,2023,0.3
25,2,2,2023,0.3
25,2,3,2023,0.3
4,2,1,2023,0.59
4,2,2,2023,0.59
4,2,3,2023,0.59
12,2,1,2023,0.09
12,2,2,2023,0.09
12,2,3,2023,0.09
3,2,1,2023,0.94
3,2,2,2023,0.94
3,2,3,2023,0.94
18,2,1,2023,0.6
18,2,2,2023,0.6
18,2,3,2023,0.6
11,2,1,2023,0.64
11,2,2,2023,0.64
11,2,3,2023,0.64
5,2,1,2023,0.83
5,2,2,2023,0.83
5,2,3,2023,0.83
19,2,1,2023,0.29
19,2,2,2023,0.29
19,2,3,2023,0.29
9,2,1,2023,1.61
9,2,2,2023,1.61
9,2,3,2023,1.61
8,2,1,2023,2.26
8,2,2,2023,2.26
8,2,3,2023,2.26
14,2,1,2023,2.1
14,2,2,2023,2.1
14,2,3,2023,2.1
1,2,1,2023,3.94
1,2,2,2023,3.94
1,2,3,2023,3.94
15,2,1,2024,1.85
15,2,2,2024,1.85
15,2,3,2024,1.85
16,2,1,2024,0.13
16,2,2,2024,0.13
16,2,3,2024,0.13
20,2,1,2024,0.56
20,2,2,2024,0.56
20,2,3,2024,0.56
6,2,1,2024,2.7
6,2,2,2024,2.7
6,2,3,2024,2.7
17,2,1,2024,3.36
17,2,2,2024,3.36
17,2,3,2024,3.36
21,2,1,2024,0.07
21,2,2,2024,0.07
21,2,3,2024,0.07
23,2,1,2024,0.02
23,2,2,2024,0.02
23,2,3,2024,0.02
22,2,1,2024,1.21
22,2,2,2024,1.21
22,2,3,2024,1.21
24,2,1,2024,0.15
24,2,2,2024,0.15
24,2,3,2024,0.15
7,2,1,2024,2
7,2,2,2024,2
7,2,3,2024,2
