region,region1,season,year,TranLimit
13.0,11.0,4.0,2042,4.098
13.0,11.0,4.0,2043,4.098
13.0,11.0,4.0,2044,4.098
13.0,11.0,4.0,2045,4.098
13.0,11.0,4.0,2046,4.098
13.0,11.0,4.0,2047,4.098
13.0,11.0,4.0,2048,4.098
13.0,11.0,4.0,2049,4.098
13.0,11.0,4.0,2050,4.098
13.0,14.0,4.0,2023,4.316
13.0,14.0,4.0,2024,4.316
13.0,14.0,4.0,2025,4.316
13.0,14.0,4.0,2026,4.316
13.0,14.0,4.0,2027,4.316
13.0,14.0,4.0,2028,4.316
13.0,14.0,4.0,2029,4.316
13.0,14.0,4.0,2030,4.316
13.0,14.0,4.0,2031,4.316
13.0,14.0,4.0,2032,4.316
13.0,14.0,4.0,2033,4.316
13.0,14.0,4.0,2034,4.316
13.0,14.0,4.0,2035,4.316
13.0,14.0,4.0,2036,4.316
13.0,14.0,4.0,2037,4.316
13.0,14.0,4.0,2038,4.316
13.0,14.0,4.0,2039,4.316
13.0,14.0,4.0,2040,4.316
13.0,14.0,4.0,2041,4.316
13.0,14.0,4.0,2042,4.316
13.0,14.0,4.0,2043,4.316
13.0,14.0,4.0,2044,4.316
13.0,14.0,4.0,2045,4.316
13.0,14.0,4.0,2046,4.316
13.0,14.0,4.0,2047,4.316
13.0,14.0,4.0,2048,4.316
13.0,14.0,4.0,2049,4.316
13.0,14.0,4.0,2050,4.316
14.0,11.0,4.0,2023,0.902
14.0,11.0,4.0,2024,0.902
14.0,11.0,4.0,2025,0.902
14.0,11.0,4.0,2026,0.902
14.0,11.0,4.0,2027,0.902
14.0,11.0,4.0,2028,0.902
14.0,11.0,4.0,2029,0.902
14.0,11.0,4.0,2030,0.902
14.0,11.0,4.0,2031,0.902
14.0,11.0,4.0,2032,0.902
14.0,11.0,4.0,2033,0.902
14.0,11.0,4.0,2034,0.902
14.0,11.0,4.0,2035,0.902
14.0,11.0,4.0,2036,0.902
14.0,11.0,4.0,2037,0.902
14.0,11.0,4.0,2038,0.902
14.0,11.0,4.0,2039,0.902
14.0,11.0,4.0,2040,0.902
14.0,11.0,4.0,2041,0.902
14.0,11.0,4.0,2042,0.902
14.0,11.0,4.0,2043,0.902
14.0,11.0,4.0,2044,0.902
14.0,11.0,4.0,2045,0.902
14.0,11.0,4.0,2046,0.902
14.0,11.0,4.0,2047,0.902
14.0,11.0,4.0,2048,0.902
14.0,11.0,4.0,2049,0.902
14.0,11.0,4.0,2050,0.902
14.0,13.0,4.0,2023,4.35
14.0,13.0,4.0,2024,4.35
14.0,13.0,4.0,2025,4.35
14.0,13.0,4.0,2026,4.35
14.0,13.0,4.0,2027,4.35
14.0,13.0,4.0,2028,4.35
14.0,13.0,4.0,2029,4.35
14.0,13.0,4.0,2030,4.35
14.0,13.0,4.0,2031,4.35
14.0,13.0,4.0,2032,4.35
14.0,13.0,4.0,2033,4.35
14.0,13.0,4.0,2034,4.35
14.0,13.0,4.0,2035,4.35
14.0,13.0,4.0,2036,4.35
14.0,13.0,4.0,2037,4.35
14.0,13.0,4.0,2038,4.35
14.0,13.0,4.0,2039,4.35
14.0,13.0,4.0,2040,4.35
14.0,13.0,4.0,2041,4.35
14.0,13.0,4.0,2042,4.35
14.0,13.0,4.0,2043,4.35
14.0,13.0,4.0,2044,4.35
14.0,13.0,4.0,2045,4.35
14.0,13.0,4.0,2046,4.35
14.0,13.0,4.0,2047,4.35
14.0,13.0,4.0,2048,4.35
14.0,13.0,4.0,2049,4.35
14.0,13.0,4.0,2050,4.35
14.0,15.0,4.0,2023,3.242
14.0,15.0,4.0,2024,3.242
14.0,15.0,4.0,2025,3.242
14.0,15.0,4.0,2026,3.242
14.0,15.0,4.0,2027,3.242
14.0,15.0,4.0,2028,3.242
14.0,15.0,4.0,2029,3.242
14.0,15.0,4.0,2030,3.242
14.0,15.0,4.0,2031,3.242
14.0,15.0,4.0,2032,3.242
14.0,15.0,4.0,2033,3.242
14.0,15.0,4.0,2034,3.242
14.0,15.0,4.0,2035,3.242
14.0,15.0,4.0,2036,3.242
14.0,15.0,4.0,2037,3.242
14.0,15.0,4.0,2038,3.242
14.0,15.0,4.0,2039,3.242
14.0,15.0,4.0,2040,3.242
14.0,15.0,4.0,2041,3.242
14.0,15.0,4.0,2042,3.242
14.0,15.0,4.0,2043,3.242
14.0,15.0,4.0,2044,3.242
14.0,15.0,4.0,2045,3.242
14.0,15.0,4.0,2046,3.242
14.0,15.0,4.0,2047,3.242
14.0,15.0,4.0,2048,3.242
14.0,15.0,4.0,2049,3.242
14.0,15.0,4.0,2050,3.242
14.0,16.0,4.0,2023,3.6
14.0,16.0,4.0,2024,3.6
14.0,16.0,4.0,2025,3.6
14.0,16.0,4.0,2026,3.6
14.0,16.0,4.0,2027,3.6
14.0,16.0,4.0,2028,3.6
14.0,16.0,4.0,2029,3.6
14.0,16.0,4.0,2030,3.6
14.0,16.0,4.0,2031,3.6
14.0,16.0,4.0,2032,3.6
14.0,16.0,4.0,2033,3.6
14.0,16.0,4.0,2034,3.6
14.0,16.0,4.0,2035,3.6
14.0,16.0,4.0,2036,3.6
14.0,16.0,4.0,2037,3.6
14.0,16.0,4.0,2038,3.6
14.0,16.0,4.0,2039,3.6
14.0,16.0,4.0,2040,3.6
14.0,16.0,4.0,2041,3.6
14.0,16.0,4.0,2042,3.6
14.0,16.0,4.0,2043,3.6
14.0,16.0,4.0,2044,3.6
14.0,16.0,4.0,2045,3.6
14.0,16.0,4.0,2046,3.6
14.0,16.0,4.0,2047,3.6
14.0,16.0,4.0,2048,3.6
14.0,16.0,4.0,2049,3.6
14.0,16.0,4.0,2050,3.6
15.0,2.0,4.0,2023,3.6
15.0,2.0,4.0,2024,3.6
15.0,2.0,4.0,2025,3.6
15.0,2.0,4.0,2026,3.6
15.0,2.0,4.0,2027,3.6
15.0,2.0,4.0,2028,3.6
15.0,2.0,4.0,2029,3.6
15.0,2.0,4.0,2030,3.6
15.0,2.0,4.0,2031,3.6
15.0,2.0,4.0,2032,3.6
15.0,2.0,4.0,2033,3.6
15.0,2.0,4.0,2034,3.6
15.0,2.0,4.0,2035,3.6
15.0,2.0,4.0,2036,3.6
15.0,2.0,4.0,2037,3.6
15.0,2.0,4.0,2038,3.6
15.0,2.0,4.0,2039,3.6
15.0,2.0,4.0,2040,3.6
15.0,2.0,4.0,2041,3.6
15.0,2.0,4.0,2042,3.6
15.0,2.0,4.0,2043,3.6
15.0,2.0,4.0,2044,3.6
15.0,2.0,4.0,2045,3.6
15.0,2.0,4.0,2046,3.6
15.0,2.0,4.0,2047,3.6
15.0,2.0,4.0,2048,3.6
15.0,2.0,4.0,2049,3.6
15.0,2.0,4.0,2050,3.6
15.0,6.0,4.0,2023,3.0
15.0,6.0,4.0,2024,3.0
15.0,6.0,4.0,2025,3.0
15.0,6.0,4.0,2026,3.0
15.0,6.0,4.0,2027,3.0
15.0,6.0,4.0,2028,3.0
15.0,6.0,4.0,2029,3.0
15.0,6.0,4.0,2030,3.0
15.0,6.0,4.0,2031,3.0
15.0,6.0,4.0,2032,3.0
15.0,6.0,4.0,2033,3.0
15.0,6.0,4.0,2034,3.0
15.0,6.0,4.0,2035,3.0
15.0,6.0,4.0,2036,3.0
15.0,6.0,4.0,2037,3.0
15.0,6.0,4.0,2038,3.0
15.0,6.0,4.0,2039,3.0
15.0,6.0,4.0,2040,3.0
15.0,6.0,4.0,2041,3.0
15.0,6.0,4.0,2042,3.0
15.0,6.0,4.0,2043,3.0
15.0,6.0,4.0,2044,3.0
15.0,6.0,4.0,2045,3.0
15.0,6.0,4.0,2046,3.0
15.0,6.0,4.0,2047,3.0
15.0,6.0,4.0,2048,3.0
15.0,6.0,4.0,2049,3.0
15.0,6.0,4.0,2050,3.0
15.0,14.0,4.0,2023,3.242
15.0,14.0,4.0,2024,3.242
15.0,14.0,4.0,2025,3.242
15.0,14.0,4.0,2026,3.242
15.0,14.0,4.0,2027,3.242
15.0,14.0,4.0,2028,3.242
15.0,14.0,4.0,2029,3.242
15.0,14.0,4.0,2030,3.242
15.0,14.0,4.0,2031,3.242
15.0,14.0,4.0,2032,3.242
15.0,14.0,4.0,2033,3.242
15.0,14.0,4.0,2034,3.242
15.0,14.0,4.0,2035,3.242
15.0,14.0,4.0,2036,3.242
15.0,14.0,4.0,2037,3.242
15.0,14.0,4.0,2038,3.242
15.0,14.0,4.0,2039,3.242
15.0,14.0,4.0,2040,3.242
15.0,14.0,4.0,2041,3.242
15.0,14.0,4.0,2042,3.242
15.0,14.0,4.0,2043,3.242
15.0,14.0,4.0,2044,3.242
15.0,14.0,4.0,2045,3.242
15.0,14.0,4.0,2046,3.242
15.0,14.0,4.0,2047,3.242
15.0,14.0,4.0,2048,3.242
15.0,14.0,4.0,2049,3.242
15.0,14.0,4.0,2050,3.242
15.0,16.0,4.0,2023,1.713
15.0,16.0,4.0,2024,1.713
15.0,16.0,4.0,2025,1.713
15.0,16.0,4.0,2026,1.713
15.0,16.0,4.0,2027,1.713
15.0,16.0,4.0,2028,1.713
15.0,16.0,4.0,2029,1.713
15.0,16.0,4.0,2030,1.713
15.0,16.0,4.0,2031,1.713
15.0,16.0,4.0,2032,1.713
15.0,16.0,4.0,2033,1.713
15.0,16.0,4.0,2034,1.713
15.0,16.0,4.0,2035,1.713
15.0,16.0,4.0,2036,1.713
15.0,16.0,4.0,2037,1.713
15.0,16.0,4.0,2038,1.713
15.0,16.0,4.0,2039,1.713
15.0,16.0,4.0,2040,1.713
15.0,16.0,4.0,2041,1.713
15.0,16.0,4.0,2042,1.713
15.0,16.0,4.0,2043,1.713
15.0,16.0,4.0,2044,1.713
15.0,16.0,4.0,2045,1.713
15.0,16.0,4.0,2046,1.713
15.0,16.0,4.0,2047,1.713
15.0,16.0,4.0,2048,1.713
15.0,16.0,4.0,2049,1.713
15.0,16.0,4.0,2050,1.713
16.0,4.0,4.0,2023,8.367
16.0,4.0,4.0,2024,8.367
16.0,4.0,4.0,2025,8.367
16.0,4.0,4.0,2026,8.367
16.0,4.0,4.0,2027,8.367
16.0,4.0,4.0,2028,8.367
16.0,4.0,4.0,2029,8.367
16.0,4.0,4.0,2030,8.367
16.0,4.0,4.0,2031,8.367
16.0,4.0,4.0,2032,8.367
16.0,4.0,4.0,2033,8.367
16.0,4.0,4.0,2034,8.367
16.0,4.0,4.0,2035,8.367
16.0,4.0,4.0,2036,8.367
16.0,4.0,4.0,2037,8.367
16.0,4.0,4.0,2038,8.367
16.0,4.0,4.0,2039,8.367
16.0,4.0,4.0,2040,8.367
16.0,4.0,4.0,2041,8.367
16.0,4.0,4.0,2042,8.367
16.0,4.0,4.0,2043,8.367
16.0,4.0,4.0,2044,8.367
16.0,4.0,4.0,2045,8.367
16.0,4.0,4.0,2046,8.367
16.0,4.0,4.0,2047,8.367
16.0,4.0,4.0,2048,8.367
16.0,4.0,4.0,2049,8.367
16.0,4.0,4.0,2050,8.367
16.0,6.0,4.0,2023,2.919
16.0,6.0,4.0,2024,2.919
16.0,6.0,4.0,2025,2.919
16.0,6.0,4.0,2026,2.919
16.0,6.0,4.0,2027,2.919
16.0,6.0,4.0,2028,2.919
16.0,6.0,4.0,2029,2.919
16.0,6.0,4.0,2030,2.919
16.0,6.0,4.0,2031,2.919
16.0,6.0,4.0,2032,2.919
16.0,6.0,4.0,2033,2.919
16.0,6.0,4.0,2034,2.919
16.0,6.0,4.0,2035,2.919
16.0,6.0,4.0,2036,2.919
16.0,6.0,4.0,2037,2.919
16.0,6.0,4.0,2038,2.919
16.0,6.0,4.0,2039,2.919
16.0,6.0,4.0,2040,2.919
16.0,6.0,4.0,2041,2.919
16.0,6.0,4.0,2042,2.919
16.0,6.0,4.0,2043,2.919
16.0,6.0,4.0,2044,2.919
16.0,6.0,4.0,2045,2.919
16.0,6.0,4.0,2046,2.919
16.0,6.0,4.0,2047,2.919
16.0,6.0,4.0,2048,2.919
16.0,6.0,4.0,2049,2.919
16.0,6.0,4.0,2050,2.919
16.0,11.0,4.0,2023,1.816
16.0,11.0,4.0,2024,1.816
16.0,11.0,4.0,2025,1.816
16.0,11.0,4.0,2026,1.816
16.0,11.0,4.0,2027,1.816
16.0,11.0,4.0,2028,1.816
16.0,11.0,4.0,2029,1.816
16.0,11.0,4.0,2030,1.816
16.0,11.0,4.0,2031,1.816
16.0,11.0,4.0,2032,1.816
16.0,11.0,4.0,2033,1.816
16.0,11.0,4.0,2034,1.816
16.0,11.0,4.0,2035,1.816
16.0,11.0,4.0,2036,1.816
16.0,11.0,4.0,2037,1.816
16.0,11.0,4.0,2038,1.816
16.0,11.0,4.0,2039,1.816
16.0,11.0,4.0,2040,1.816
16.0,11.0,4.0,2041,1.816
16.0,11.0,4.0,2042,1.816
16.0,11.0,4.0,2043,1.816
16.0,11.0,4.0,2044,1.816
16.0,11.0,4.0,2045,1.816
16.0,11.0,4.0,2046,1.816
16.0,11.0,4.0,2047,1.816
16.0,11.0,4.0,2048,1.816
16.0,11.0,4.0,2049,1.816
16.0,11.0,4.0,2050,1.816
16.0,14.0,4.0,2023,3.6
16.0,14.0,4.0,2024,3.6
16.0,14.0,4.0,2025,3.6
16.0,14.0,4.0,2026,3.6
16.0,14.0,4.0,2027,3.6
16.0,14.0,4.0,2028,3.6
16.0,14.0,4.0,2029,3.6
16.0,14.0,4.0,2030,3.6
16.0,14.0,4.0,2031,3.6
16.0,14.0,4.0,2032,3.6
16.0,14.0,4.0,2033,3.6
16.0,14.0,4.0,2034,3.6
16.0,14.0,4.0,2035,3.6
16.0,14.0,4.0,2036,3.6
16.0,14.0,4.0,2037,3.6
16.0,14.0,4.0,2038,3.6
16.0,14.0,4.0,2039,3.6
16.0,14.0,4.0,2040,3.6
16.0,14.0,4.0,2041,3.6
16.0,14.0,4.0,2042,3.6
16.0,14.0,4.0,2043,3.6
16.0,14.0,4.0,2044,3.6
16.0,14.0,4.0,2045,3.6
16.0,14.0,4.0,2046,3.6
16.0,14.0,4.0,2047,3.6
16.0,14.0,4.0,2048,3.6
16.0,14.0,4.0,2049,3.6
16.0,14.0,4.0,2050,3.6
16.0,15.0,4.0,2023,1.713
16.0,15.0,4.0,2024,1.713
16.0,15.0,4.0,2025,1.713
16.0,15.0,4.0,2026,1.713
16.0,15.0,4.0,2027,1.713
16.0,15.0,4.0,2028,1.713
16.0,15.0,4.0,2029,1.713
16.0,15.0,4.0,2030,1.713
16.0,15.0,4.0,2031,1.713
16.0,15.0,4.0,2032,1.713
16.0,15.0,4.0,2033,1.713
16.0,15.0,4.0,2034,1.713
16.0,15.0,4.0,2035,1.713
16.0,15.0,4.0,2036,1.713
16.0,15.0,4.0,2037,1.713
16.0,15.0,4.0,2038,1.713
16.0,15.0,4.0,2039,1.713
16.0,15.0,4.0,2040,1.713
16.0,15.0,4.0,2041,1.713
16.0,15.0,4.0,2042,1.713
16.0,15.0,4.0,2043,1.713
16.0,15.0,4.0,2044,1.713
16.0,15.0,4.0,2045,1.713
16.0,15.0,4.0,2046,1.713
16.0,15.0,4.0,2047,1.713
16.0,15.0,4.0,2048,1.713
16.0,15.0,4.0,2049,1.713
16.0,15.0,4.0,2050,1.713
17.0,1.0,4.0,2023,0.82
17.0,1.0,4.0,2024,0.82
17.0,1.0,4.0,2025,0.82
17.0,1.0,4.0,2026,0.82
17.0,1.0,4.0,2027,0.82
17.0,1.0,4.0,2028,0.82
17.0,1.0,4.0,2029,0.82
17.0,1.0,4.0,2030,0.82
17.0,1.0,4.0,2031,0.82
17.0,1.0,4.0,2032,0.82
17.0,1.0,4.0,2033,0.82
17.0,1.0,4.0,2034,0.82
17.0,1.0,4.0,2035,0.82
17.0,1.0,4.0,2036,0.82
17.0,1.0,4.0,2037,0.82
17.0,1.0,4.0,2038,0.82
17.0,1.0,4.0,2039,0.82
17.0,1.0,4.0,2040,0.82
17.0,1.0,4.0,2041,0.82
17.0,1.0,4.0,2042,0.82
17.0,1.0,4.0,2043,0.82
17.0,1.0,4.0,2044,0.82
17.0,1.0,4.0,2045,0.82
17.0,1.0,4.0,2046,0.82
17.0,1.0,4.0,2047,0.82
17.0,1.0,4.0,2048,0.82
17.0,1.0,4.0,2049,0.82
17.0,1.0,4.0,2050,0.82
17.0,4.0,4.0,2023,3.0
17.0,4.0,4.0,2024,3.0
17.0,4.0,4.0,2025,3.0
17.0,4.0,4.0,2026,3.0
17.0,4.0,4.0,2027,3.0
17.0,4.0,4.0,2028,3.0
17.0,4.0,4.0,2029,3.0
17.0,4.0,4.0,2030,3.0
17.0,4.0,4.0,2031,3.0
17.0,4.0,4.0,2032,3.0
17.0,4.0,4.0,2033,3.0
17.0,4.0,4.0,2034,3.0
17.0,4.0,4.0,2035,3.0
17.0,4.0,4.0,2036,3.0
17.0,4.0,4.0,2037,3.0
17.0,4.0,4.0,2038,3.0
17.0,4.0,4.0,2039,3.0
17.0,4.0,4.0,2040,3.0
17.0,4.0,4.0,2041,3.0
17.0,4.0,4.0,2042,3.0
17.0,4.0,4.0,2043,3.0
17.0,4.0,4.0,2044,3.0
17.0,4.0,4.0,2045,3.0
17.0,4.0,4.0,2046,3.0
17.0,4.0,4.0,2047,3.0
17.0,4.0,4.0,2048,3.0
17.0,4.0,4.0,2049,3.0
17.0,4.0,4.0,2050,3.0
17.0,6.0,4.0,2023,1.736
17.0,6.0,4.0,2024,1.736
17.0,6.0,4.0,2025,1.736
17.0,6.0,4.0,2026,1.736
17.0,6.0,4.0,2027,1.736
17.0,6.0,4.0,2028,1.736
17.0,6.0,4.0,2029,1.736
17.0,6.0,4.0,2030,1.736
17.0,6.0,4.0,2031,1.736
17.0,6.0,4.0,2032,1.736
17.0,6.0,4.0,2033,1.736
17.0,6.0,4.0,2034,1.736
17.0,6.0,4.0,2035,1.736
17.0,6.0,4.0,2036,1.736
17.0,6.0,4.0,2037,1.736
17.0,6.0,4.0,2038,1.736
17.0,6.0,4.0,2039,1.736
17.0,6.0,4.0,2040,1.736
17.0,6.0,4.0,2041,1.736
17.0,6.0,4.0,2042,1.736
17.0,6.0,4.0,2043,1.736
17.0,6.0,4.0,2044,1.736
17.0,6.0,4.0,2045,1.736
17.0,6.0,4.0,2046,1.736
17.0,6.0,4.0,2047,1.736
17.0,6.0,4.0,2048,1.736
17.0,6.0,4.0,2049,1.736
17.0,6.0,4.0,2050,1.736
17.0,18.0,4.0,2023,0.572
17.0,18.0,4.0,2024,0.572
17.0,18.0,4.0,2025,0.572
17.0,18.0,4.0,2026,0.572
17.0,18.0,4.0,2027,0.572
17.0,18.0,4.0,2028,0.572
17.0,18.0,4.0,2029,0.572
17.0,18.0,4.0,2030,0.572
17.0,18.0,4.0,2031,0.572
17.0,18.0,4.0,2032,0.572
17.0,18.0,4.0,2033,0.572
17.0,18.0,4.0,2034,0.572
17.0,18.0,4.0,2035,0.572
17.0,18.0,4.0,2036,0.572
17.0,18.0,4.0,2037,0.572
17.0,18.0,4.0,2038,0.572
17.0,18.0,4.0,2039,0.572
17.0,18.0,4.0,2040,0.572
17.0,18.0,4.0,2041,0.572
17.0,18.0,4.0,2042,0.572
17.0,18.0,4.0,2043,0.572
17.0,18.0,4.0,2044,0.572
17.0,18.0,4.0,2045,0.572
17.0,18.0,4.0,2046,0.572
17.0,18.0,4.0,2047,0.572
17.0,18.0,4.0,2048,0.572
17.0,18.0,4.0,2049,0.572
17.0,18.0,4.0,2050,0.572
17.0,20.0,4.0,2023,0.4
17.0,20.0,4.0,2024,0.4
17.0,20.0,4.0,2025,0.4
17.0,20.0,4.0,2026,0.4
17.0,20.0,4.0,2027,0.4
17.0,20.0,4.0,2028,0.4
17.0,20.0,4.0,2029,0.4
17.0,20.0,4.0,2030,0.4
17.0,20.0,4.0,2031,0.4
17.0,20.0,4.0,2032,0.4
17.0,20.0,4.0,2033,0.4
17.0,20.0,4.0,2034,0.4
17.0,20.0,4.0,2035,0.4
17.0,20.0,4.0,2036,0.4
17.0,20.0,4.0,2037,0.4
17.0,20.0,4.0,2038,0.4
17.0,20.0,4.0,2039,0.4
17.0,20.0,4.0,2040,0.4
17.0,20.0,4.0,2041,0.4
17.0,20.0,4.0,2042,0.4
17.0,20.0,4.0,2043,0.4
17.0,20.0,4.0,2044,0.4
17.0,20.0,4.0,2045,0.4
17.0,20.0,4.0,2046,0.4
17.0,20.0,4.0,2047,0.4
17.0,20.0,4.0,2048,0.4
17.0,20.0,4.0,2049,0.4
17.0,20.0,4.0,2050,0.4
18.0,3.0,4.0,2023,0.429
18.0,3.0,4.0,2024,0.429
18.0,3.0,4.0,2025,0.429
18.0,3.0,4.0,2026,0.429
18.0,3.0,4.0,2027,0.429
18.0,3.0,4.0,2028,0.429
18.0,3.0,4.0,2029,0.429
18.0,3.0,4.0,2030,0.429
18.0,3.0,4.0,2031,0.429
18.0,3.0,4.0,2032,0.429
18.0,3.0,4.0,2033,0.429
18.0,3.0,4.0,2034,0.429
18.0,3.0,4.0,2035,0.429
18.0,3.0,4.0,2036,0.429
18.0,3.0,4.0,2037,0.429
18.0,3.0,4.0,2038,0.429
18.0,3.0,4.0,2039,0.429
18.0,3.0,4.0,2040,0.429
18.0,3.0,4.0,2041,0.429
18.0,3.0,4.0,2042,0.429
18.0,3.0,4.0,2043,0.429
18.0,3.0,4.0,2044,0.429
18.0,3.0,4.0,2045,0.429
18.0,3.0,4.0,2046,0.429
18.0,3.0,4.0,2047,0.429
18.0,3.0,4.0,2048,0.429
18.0,3.0,4.0,2049,0.429
18.0,3.0,4.0,2050,0.429
18.0,4.0,4.0,2023,1.138
18.0,4.0,4.0,2024,1.138
18.0,4.0,4.0,2025,1.138
18.0,4.0,4.0,2026,1.138
18.0,4.0,4.0,2027,1.138
18.0,4.0,4.0,2028,1.138
18.0,4.0,4.0,2029,1.138
18.0,4.0,4.0,2030,1.138
18.0,4.0,4.0,2031,1.138
18.0,4.0,4.0,2032,1.138
18.0,4.0,4.0,2033,1.138
18.0,4.0,4.0,2034,1.138
18.0,4.0,4.0,2035,1.138
18.0,4.0,4.0,2036,1.138
18.0,4.0,4.0,2037,1.138
18.0,4.0,4.0,2038,1.138
18.0,4.0,4.0,2039,1.138
18.0,4.0,4.0,2040,1.138
18.0,4.0,4.0,2041,1.138
18.0,4.0,4.0,2042,1.138
18.0,4.0,4.0,2043,1.138
18.0,4.0,4.0,2044,1.138
18.0,4.0,4.0,2045,1.138
18.0,4.0,4.0,2046,1.138
18.0,4.0,4.0,2047,1.138
18.0,4.0,4.0,2048,1.138
18.0,4.0,4.0,2049,1.138
18.0,4.0,4.0,2050,1.138
18.0,6.0,4.0,2023,0.49
18.0,6.0,4.0,2024,0.49
18.0,6.0,4.0,2025,0.49
18.0,6.0,4.0,2026,0.49
18.0,6.0,4.0,2027,0.49
18.0,6.0,4.0,2028,0.49
18.0,6.0,4.0,2029,0.49
18.0,6.0,4.0,2030,0.49
18.0,6.0,4.0,2031,0.49
18.0,6.0,4.0,2032,0.49
18.0,6.0,4.0,2033,0.49
18.0,6.0,4.0,2034,0.49
18.0,6.0,4.0,2035,0.49
18.0,6.0,4.0,2036,0.49
18.0,6.0,4.0,2037,0.49
18.0,6.0,4.0,2038,0.49
18.0,6.0,4.0,2039,0.49
18.0,6.0,4.0,2040,0.49
18.0,6.0,4.0,2041,0.49
18.0,6.0,4.0,2042,0.49
18.0,6.0,4.0,2043,0.49
18.0,6.0,4.0,2044,0.49
18.0,6.0,4.0,2045,0.49
18.0,6.0,4.0,2046,0.49
18.0,6.0,4.0,2047,0.49
18.0,6.0,4.0,2048,0.49
18.0,6.0,4.0,2049,0.49
18.0,6.0,4.0,2050,0.49
18.0,17.0,4.0,2023,0.373
18.0,17.0,4.0,2024,0.373
18.0,17.0,4.0,2025,0.373
18.0,17.0,4.0,2026,0.373
18.0,17.0,4.0,2027,0.373
18.0,17.0,4.0,2028,0.373
18.0,17.0,4.0,2029,0.373
18.0,17.0,4.0,2030,0.373
18.0,17.0,4.0,2031,0.373
18.0,17.0,4.0,2032,0.373
18.0,17.0,4.0,2033,0.373
18.0,17.0,4.0,2034,0.373
18.0,17.0,4.0,2035,0.373
18.0,17.0,4.0,2036,0.373
18.0,17.0,4.0,2037,0.373
18.0,17.0,4.0,2038,0.373
18.0,17.0,4.0,2039,0.373
18.0,17.0,4.0,2040,0.373
18.0,17.0,4.0,2041,0.373
18.0,17.0,4.0,2042,0.373
18.0,17.0,4.0,2043,0.373
18.0,17.0,4.0,2044,0.373
18.0,17.0,4.0,2045,0.373
18.0,17.0,4.0,2046,0.373
18.0,17.0,4.0,2047,0.373
18.0,17.0,4.0,2048,0.373
18.0,17.0,4.0,2049,0.373
18.0,17.0,4.0,2050,0.373
18.0,19.0,4.0,2023,2.878
18.0,19.0,4.0,2024,2.878
18.0,19.0,4.0,2025,2.878
18.0,19.0,4.0,2026,2.878
18.0,19.0,4.0,2027,2.878
18.0,19.0,4.0,2028,2.878
18.0,19.0,4.0,2029,2.878
18.0,19.0,4.0,2030,2.878
18.0,19.0,4.0,2031,2.878
18.0,19.0,4.0,2032,2.878
18.0,19.0,4.0,2033,2.878
18.0,19.0,4.0,2034,2.878
18.0,19.0,4.0,2035,2.878
18.0,19.0,4.0,2036,2.878
18.0,19.0,4.0,2037,2.878
18.0,19.0,4.0,2038,2.878
18.0,19.0,4.0,2039,2.878
18.0,19.0,4.0,2040,2.878
18.0,19.0,4.0,2041,2.878
18.0,19.0,4.0,2042,2.878
18.0,19.0,4.0,2043,2.878
18.0,19.0,4.0,2044,2.878
18.0,19.0,4.0,2045,2.878
18.0,19.0,4.0,2046,2.878
18.0,19.0,4.0,2047,2.878
18.0,19.0,4.0,2048,2.878
18.0,19.0,4.0,2049,2.878
18.0,19.0,4.0,2050,2.878
18.0,24.0,4.0,2023,0.21
18.0,24.0,4.0,2024,0.21
18.0,24.0,4.0,2025,0.21
18.0,24.0,4.0,2026,0.21
18.0,24.0,4.0,2027,0.21
18.0,24.0,4.0,2028,0.21
18.0,24.0,4.0,2029,0.21
18.0,24.0,4.0,2030,0.21
18.0,24.0,4.0,2031,0.21
18.0,24.0,4.0,2032,0.21
18.0,24.0,4.0,2033,0.21
18.0,24.0,4.0,2034,0.21
18.0,24.0,4.0,2035,0.21
18.0,24.0,4.0,2036,0.21
18.0,24.0,4.0,2037,0.21
18.0,24.0,4.0,2038,0.21
18.0,24.0,4.0,2039,0.21
18.0,24.0,4.0,2040,0.21
18.0,24.0,4.0,2041,0.21
18.0,24.0,4.0,2042,0.21
18.0,24.0,4.0,2043,0.21
18.0,24.0,4.0,2044,0.21
18.0,24.0,4.0,2045,0.21
18.0,24.0,4.0,2046,0.21
18.0,24.0,4.0,2047,0.21
18.0,24.0,4.0,2048,0.21
18.0,24.0,4.0,2049,0.21
18.0,24.0,4.0,2050,0.21
19.0,3.0,4.0,2023,9.521
19.0,3.0,4.0,2024,9.521
19.0,3.0,4.0,2025,9.521
19.0,3.0,4.0,2026,9.521
19.0,3.0,4.0,2027,9.521
19.0,3.0,4.0,2028,9.521
19.0,3.0,4.0,2029,9.521
19.0,3.0,4.0,2030,9.521
19.0,3.0,4.0,2031,9.521
19.0,3.0,4.0,2032,9.521
19.0,3.0,4.0,2033,9.521
19.0,3.0,4.0,2034,9.521
19.0,3.0,4.0,2035,9.521
19.0,3.0,4.0,2036,9.521
19.0,3.0,4.0,2037,9.521
19.0,3.0,4.0,2038,9.521
19.0,3.0,4.0,2039,9.521
19.0,3.0,4.0,2040,9.521
19.0,3.0,4.0,2041,9.521
19.0,3.0,4.0,2042,9.521
19.0,3.0,4.0,2043,9.521
19.0,3.0,4.0,2044,9.521
19.0,3.0,4.0,2045,9.521
19.0,3.0,4.0,2046,9.521
19.0,3.0,4.0,2047,9.521
19.0,3.0,4.0,2048,9.521
19.0,3.0,4.0,2049,9.521
