region,tech,year,step,CapCost
20,14,2025,1,1290240
20,14,2026,1,1263360
20,14,2027,1,1236480
20,14,2028,1,1209600
20,14,2029,1,1182720
20,14,2030,1,1155840
20,14,2031,1,1128960
20,14,2032,1,1102080
20,14,2033,1,1075200
20,14,2034,1,1048320
20,14,2035,1,1021440
20,14,2036,1,994560
20,14,2037,1,967680
20,14,2038,1,940800
20,14,2039,1,913920
20,14,2040,1,887040
20,14,2041,1,860160
20,14,2042,1,833280
20,14,2043,1,806400
20,14,2044,1,779520
20,14,2045,1,752640
20,14,2046,1,725760
20,14,2047,1,698880
20,14,2048,1,672000
20,14,2049,1,645120
20,14,2050,1,618240
20,15,2023,1,1361000
20,15,2024,1,1333780
20,15,2025,1,1306560
20,15,2026,1,1279340
20,15,2027,1,1252120
20,15,2028,1,1224900
20,15,2029,1,1197680
20,15,2030,1,1170460
20,15,2031,1,1143240
20,15,2032,1,1116020
20,15,2033,1,1088800
20,15,2034,1,1061580
20,15,2035,1,1034360
20,15,2036,1,1007140
20,15,2037,1,979920
20,15,2038,1,952700
20,15,2039,1,925480
20,15,2040,1,898260
20,15,2041,1,871040
20,15,2042,1,843820
20,15,2043,1,816600
20,15,2044,1,789380
20,15,2045,1,762160
20,15,2046,1,734940
20,15,2047,1,707720
20,15,2048,1,680500
20,15,2049,1,653280
20,15,2050,1,626060
21,1,2023,3,3716000
21,1,2024,3,3641680
21,1,2025,3,3567360
21,1,2026,3,3493040
21,1,2027,3,3418720
21,1,2028,3,3344400
21,1,2029,3,3270080
21,1,2030,3,3195760
21,1,2031,3,3121440
21,1,2032,3,3047120
21,1,2033,3,2972800
21,1,2034,3,2898480
21,1,2035,3,2824160
21,1,2036,3,2749840
21,1,2037,3,2675520
21,1,2038,3,2601200
21,1,2039,3,2526880
21,1,2040,3,2452560
21,1,2041,3,2378240
21,1,2042,3,2303920
21,1,2043,3,2229600
21,1,2044,3,2155280
21,1,2045,3,2080960
21,1,2046,3,2006640
21,1,2047,3,1932320
21,1,2048,3,1858000
21,1,2049,3,1783680
21,1,2050,3,1709360
21,3,2023,3,757000
21,3,2024,3,741860
21,3,2025,3,726720
21,3,2026,3,711580
21,3,2027,3,696440
21,3,2028,3,681300
21,3,2029,3,666160
21,3,2030,3,651020
21,3,2031,3,635880
21,3,2032,3,620740
21,3,2033,3,605600
21,3,2034,3,590460
21,3,2035,3,575320
21,3,2036,3,560180
21,3,2037,3,545040
21,3,2038,3,529900
21,3,2039,3,514760
21,3,2040,3,499620
21,3,2041,3,484480
21,3,2042,3,469340
21,3,2043,3,454200
21,3,2044,3,439060
21,3,2045,3,423920
21,3,2046,3,408780
21,3,2047,3,393640
21,3,2048,3,378500
21,3,2049,3,363360
21,3,2050,3,348220
21,4,2023,3,786000
21,4,2024,3,770280
21,4,2025,3,754560
21,4,2026,3,738840
21,4,2027,3,723120
21,4,2028,3,707400
21,4,2029,3,691680
21,4,2030,3,675960
21,4,2031,3,660240
21,4,2032,3,644520
21,4,2033,3,628800
21,4,2034,3,613080
21,4,2035,3,597360
21,4,2036,3,581640
21,4,2037,3,565920
21,4,2038,3,550200
21,4,2039,3,534480
21,4,2040,3,518760
21,4,2041,3,503040
21,4,2042,3,487320
21,4,2043,3,471600
21,4,2044,3,455880
21,4,2045,3,440160
21,4,2046,3,424440
21,4,2047,3,408720
21,4,2048,3,393000
21,4,2049,3,377280
21,4,2050,3,361560
21,6,2023,1,7477000
21,6,2024,1,7327460
21,6,2025,1,7177920
21,6,2026,1,7028380
21,6,2027,1,6878840
21,6,2028,1,6729300
21,6,2029,1,6579760
21,6,2030,1,6430220
21,6,2031,1,6280680
21,6,2032,1,6131140
21,6,2033,1,5981600
21,6,2034,1,5832060
21,6,2035,1,5682520
21,6,2036,1,5532980
21,6,2037,1,5383440
21,6,2038,1,5233900
21,6,2039,1,5084360
21,6,2040,1,4934820
21,6,2041,1,4785280
21,6,2042,1,4635740
21,6,2043,1,4486200
21,6,2044,1,4336660
21,6,2045,1,4187120
21,6,2046,1,4037580
21,6,2047,1,3888040
21,6,2048,1,3738500
21,6,2049,1,3588960
21,6,2050,1,3439420
21,7,2023,1,4379000
21,7,2024,1,4291420
21,7,2025,1,4203840
21,7,2026,1,4116260
21,7,2027,1,4028680
21,7,2028,1,3941100
21,7,2029,1,3853520
21,7,2030,1,3765940
21,7,2031,1,3678360
21,7,2032,1,3590780
21,7,2033,1,3503200
21,7,2034,1,3415620
21,7,2035,1,3328040
21,7,2036,1,3240460
21,7,2037,1,3152880
21,7,2038,1,3065300
21,7,2039,1,2977720
21,7,2040,1,2890140
21,7,2041,1,2802560
21,7,2042,1,2714980
21,7,2043,1,2627400
21,7,2044,1,2539820
21,7,2045,1,2452240
21,7,2046,1,2364660
21,7,2047,1,2277080
21,7,2048,1,2189500
21,7,2049,1,2101920
21,7,2050,1,2014340
21,8,2023,1,2950000
21,8,2024,1,2891000
21,8,2025,1,2832000
21,8,2026,1,2773000
21,8,2027,1,2714000
21,8,2028,1,2655000
21,8,2029,1,2596000
21,8,2030,1,2537000
21,8,2031,1,2478000
21,8,2032,1,2419000
21,8,2033,1,2360000
21,8,2034,1,2301000
21,8,2035,1,2242000
21,8,2036,1,2183000
21,8,2037,1,2124000
21,8,2038,1,2065000
21,8,2039,1,2006000
21,8,2040,1,1947000
21,8,2041,1,1888000
21,8,2042,1,1829000
21,8,2043,1,1770000
21,8,2044,1,1711000
21,8,2045,1,1652000
21,8,2046,1,1593000
21,8,2047,1,1534000
21,8,2048,1,1475000
21,8,2049,1,1416000
21,8,2050,1,1357000
21,14,2023,1,1344000
21,14,2024,1,1317120
21,14,2025,1,1290240
21,14,2026,1,1263360
21,14,2027,1,1236480
21,14,2028,1,1209600
21,14,2029,1,1182720
21,14,2030,1,1155840
21,14,2031,1,1128960
21,14,2032,1,1102080
21,14,2033,1,1075200
21,14,2034,1,1048320
21,14,2035,1,1021440
21,14,2036,1,994560
21,14,2037,1,967680
21,14,2038,1,940800
21,14,2039,1,913920
21,14,2040,1,887040
21,14,2041,1,860160
21,14,2042,1,833280
21,14,2043,1,806400
21,14,2044,1,779520
21,14,2045,1,752640
21,14,2046,1,725760
21,14,2047,1,698880
21,14,2048,1,672000
21,14,2049,1,645120
21,14,2050,1,618240
21,15,2023,1,1361000
21,15,2024,1,1333780
21,15,2025,1,1306560
21,15,2026,1,1279340
21,15,2027,1,1252120
21,15,2028,1,1224900
21,15,2029,1,1197680
21,15,2030,1,1170460
21,15,2031,1,1143240
21,15,2032,1,1116020
21,15,2033,1,1088800
21,15,2034,1,1061580
21,15,2035,1,1034360
21,15,2036,1,1007140
21,15,2037,1,979920
21,15,2038,1,952700
21,15,2039,1,925480
21,15,2040,1,898260
21,15,2041,1,871040
21,15,2042,1,843820
21,15,2043,1,816600
21,15,2044,1,789380
21,15,2045,1,762160
21,15,2046,1,734940
21,15,2047,1,707720
21,15,2048,1,680500
21,15,2049,1,653280
21,15,2050,1,626060
22,1,2023,3,3716000
22,1,2024,3,3641680
22,1,2025,3,3567360
22,1,2026,3,3493040
22,1,2027,3,3418720
22,1,2028,3,3344400
22,1,2029,3,3270080
22,1,2030,3,3195760
22,1,2031,3,3121440
22,1,2032,3,3047120
22,1,2033,3,2972800
22,1,2034,3,2898480
22,1,2035,3,2824160
22,1,2036,3,2749840
22,1,2037,3,2675520
22,1,2038,3,2601200
22,1,2039,3,2526880
22,1,2040,3,2452560
22,1,2041,3,2378240
22,1,2042,3,2303920
22,1,2043,3,2229600
22,1,2044,3,2155280
22,1,2045,3,2080960
22,1,2046,3,2006640
22,1,2047,3,1932320
22,1,2048,3,1858000
22,1,2049,3,1783680
22,1,2050,3,1709360
22,3,2023,3,757000
22,3,2024,3,741860
22,3,2025,3,726720
22,3,2026,3,711580
22,3,2027,3,696440
22,3,2028,3,681300
22,3,2029,3,666160
22,3,2030,3,651020
22,3,2031,3,635880
22,3,2032,3,620740
22,3,2033,3,605600
22,3,2034,3,590460
22,3,2035,3,575320
22,3,2036,3,560180
22,3,2037,3,545040
22,3,2038,3,529900
22,3,2039,3,514760
22,3,2040,3,499620
22,3,2041,3,484480
22,3,2042,3,469340
22,3,2043,3,454200
22,3,2044,3,439060
22,3,2045,3,423920
22,3,2046,3,408780
22,3,2047,3,393640
22,3,2048,3,378500
22,3,2049,3,363360
22,3,2050,3,348220
22,4,2023,3,786000
22,4,2024,3,770280
22,4,2025,3,754560
22,4,2026,3,738840
22,4,2027,3,723120
22,4,2028,3,707400
22,4,2029,3,691680
22,4,2030,3,675960
22,4,2031,3,660240
22,4,2032,3,644520
22,4,2033,3,628800
22,4,2034,3,613080
22,4,2035,3,597360
22,4,2036,3,581640
22,4,2037,3,565920
22,4,2038,3,550200
22,4,2039,3,534480
22,4,2040,3,518760
22,4,2041,3,503040
22,4,2042,3,487320
22,4,2043,3,471600
22,4,2044,3,455880
22,4,2045,3,440160
22,4,2046,3,424440
22,4,2047,3,408720
22,4,2048,3,393000
22,4,2049,3,377280
22,4,2050,3,361560
22,6,2023,1,7477000
22,6,2024,1,7327460
22,6,2025,1,7177920
22,6,2026,1,7028380
22,6,2027,1,6878840
22,6,2028,1,6729300
22,6,2029,1,6579760
22,6,2030,1,6430220
22,6,2031,1,6280680
22,6,2032,1,6131140
22,6,2033,1,5981600
22,6,2034,1,5832060
22,6,2035,1,5682520
22,6,2036,1,5532980
22,6,2037,1,5383440
22,6,2038,1,5233900
22,6,2039,1,5084360
22,6,2040,1,4934820
22,6,2041,1,4785280
22,6,2042,1,4635740
22,6,2043,1,4486200
22,6,2044,1,4336660
22,6,2045,1,4187120
22,6,2046,1,4037580
22,6,2047,1,3888040
22,6,2048,1,3738500
22,6,2049,1,3588960
22,6,2050,1,3439420
22,7,2023,1,4379000
22,7,2024,1,4291420
22,7,2025,1,4203840
22,7,2026,1,4116260
22,7,2027,1,4028680
22,7,2028,1,3941100
22,7,2029,1,3853520
22,7,2030,1,3765940
22,7,2031,1,3678360
22,7,2032,1,3590780
22,7,2033,1,3503200
22,7,2034,1,3415620
22,7,2035,1,3328040
22,7,2036,1,3240460
22,7,2037,1,3152880
22,7,2038,1,3065300
22,7,2039,1,2977720
22,7,2040,1,2890140
22,7,2041,1,2802560
22,7,2042,1,2714980
22,7,2043,1,2627400
22,7,2044,1,2539820
22,7,2045,1,2452240
22,7,2046,1,2364660
22,7,2047,1,2277080
22,7,2048,1,2189500
22,7,2049,1,2101920
22,7,2050,1,2014340
22,8,2023,1,2950000
22,8,2024,1,2891000
22,8,2025,1,2832000
22,8,2026,1,2773000
22,8,2027,1,2714000
22,8,2028,1,2655000
22,8,2029,1,2596000
22,8,2030,1,2537000
22,8,2031,1,2478000
22,8,2032,1,2419000
22,8,2033,1,2360000
22,8,2034,1,2301000
22,8,2035,1,2242000
22,8,2036,1,2183000
22,8,2037,1,2124000
22,8,2038,1,2065000
22,8,2039,1,2006000
22,8,2040,1,1947000
22,8,2041,1,1888000
22,8,2042,1,1829000
22,8,2043,1,1770000
22,8,2044,1,1711000
22,8,2045,1,1652000
22,8,2046,1,1593000
22,8,2047,1,1534000
22,8,2048,1,1475000
22,8,2049,1,1416000
22,8,2050,1,1357000
22,14,2023,1,1344000
22,14,2024,1,1317120
22,14,2025,1,1290240
22,14,2026,1,1263360
22,14,2027,1,1236480
22,14,2028,1,1209600
22,14,2029,1,1182720
22,14,2030,1,1155840
22,14,2031,1,1128960
22,14,2032,1,1102080
22,14,2033,1,1075200
22,14,2034,1,1048320
22,14,2035,1,1021440
22,14,2036,1,994560
22,14,2037,1,967680
22,14,2038,1,940800
22,14,2039,1,913920
22,14,2040,1,887040
22,14,2041,1,860160
22,14,2042,1,833280
22,14,2043,1,806400
22,14,2044,1,779520
22,14,2045,1,752640
22,14,2046,1,725760
22,14,2047,1,698880
22,14,2048,1,672000
22,14,2049,1,645120
22,14,2050,1,618240
22,15,2023,1,1361000
22,15,2024,1,1333780
22,15,2025,1,1306560
22,15,2026,1,1279340
22,15,2027,1,1252120
22,15,2028,1,1224900
22,15,2029,1,1197680
22,15,2030,1,1170460
22,15,2031,1,1143240
22,15,2032,1,1116020
22,15,2033,1,1088800
22,15,2034,1,1061580
22,15,2035,1,1034360
22,15,2036,1,1007140
22,15,2037,1,979920
22,15,2038,1,952700
22,15,2039,1,925480
22,15,2040,1,898260
22,15,2041,1,871040
22,15,2042,1,843820
22,15,2043,1,816600
22,15,2044,1,789380
22,15,2045,1,762160
22,15,2046,1,734940
22,15,2047,1,707720
22,15,2048,1,680500
22,15,2049,1,653280
22,15,2050,1,626060
23,1,2023,3,3716000
23,1,2024,3,3641680
23,1,2025,3,3567360
23,1,2026,3,3493040
23,1,2027,3,3418720
23,1,2028,3,3344400
23,1,2029,3,3270080
23,1,2030,3,3195760
23,1,2031,3,3121440
23,1,2032,3,3047120
23,1,2033,3,2972800
23,1,2034,3,2898480
23,1,2035,3,2824160
23,1,2036,3,2749840
23,1,2037,3,2675520
23,1,2038,3,2601200
23,1,2039,3,2526880
23,1,2040,3,2452560
23,1,2041,3,2378240
23,1,2042,3,2303920
23,1,2043,3,2229600
23,1,2044,3,2155280
23,1,2045,3,2080960
23,1,2046,3,2006640
23,1,2047,3,1932320
23,1,2048,3,1858000
23,1,2049,3,1783680
23,1,2050,3,1709360
23,3,2023,3,757000
23,3,2024,3,741860
23,3,2025,3,726720
23,3,2026,3,711580
23,3,2027,3,696440
23,3,2028,3,681300
23,3,2029,3,666160
23,3,2030,3,651020
23,3,2031,3,635880
23,3,2032,3,620740
23,3,2033,3,605600
23,3,2034,3,590460
23,3,2035,3,575320
23,3,2036,3,560180
23,3,2037,3,545040
23,3,2038,3,529900
23,3,2039,3,514760
23,3,2040,3,499620
23,3,2041,3,484480
23,3,2042,3,469340
23,3,2043,3,454200
23,3,2044,3,439060
23,3,2045,3,423920
23,3,2046,3,408780
23,3,2047,3,393640
23,3,2048,3,378500
23,3,2049,3,363360
23,3,2050,3,348220
23,4,2023,3,786000
23,4,2024,3,770280
23,4,2025,3,754560
23,4,2026,3,738840
23,4,2027,3,723120
23,4,2028,3,707400
23,4,2029,3,691680
23,4,2030,3,675960
23,4,2031,3,660240
23,4,2032,3,644520
23,4,2033,3,628800
23,4,2034,3,613080
23,4,2035,3,597360
23,4,2036,3,581640
23,4,2037,3,565920
23,4,2038,3,550200
23,4,2039,3,534480
23,4,2040,3,518760
23,4,2041,3,503040
23,4,2042,3,487320
23,4,2043,3,471600
23,4,2044,3,455880
23,4,2045,3,440160
23,4,2046,3,424440
23,4,2047,3,408720
23,4,2048,3,393000
23,4,2049,3,377280
23,4,2050,3,361560
23,6,2023,1,7477000
23,6,2024,1,7327460
23,6,2025,1,7177920
23,6,2026,1,7028380
23,6,2027,1,6878840
23,6,2028,1,6729300
23,6,2029,1,6579760
23,6,2030,1,6430220
23,6,2031,1,6280680
23,6,2032,1,6131140
23,6,2033,1,5981600
23,6,2034,1,5832060
23,6,2035,1,5682520
23,6,2036,1,5532980
23,6,2037,1,5383440
23,6,2038,1,5233900
23,6,2039,1,5084360
23,6,2040,1,4934820
23,6,2041,1,4785280
23,6,2042,1,4635740
23,6,2043,1,4486200
23,6,2044,1,4336660
23,6,2045,1,4187120
23,6,2046,1,4037580
23,6,2047,1,3888040
23,6,2048,1,3738500
23,6,2049,1,3588960
23,6,2050,1,3439420
23,7,2023,1,4379000
23,7,2024,1,4291420
23,7,2025,1,4203840
23,7,2026,1,4116260
23,7,2027,1,4028680
23,7,2028,1,3941100
23,7,2029,1,3853520
23,7,2030,1,3765940
23,7,2031,1,3678360
23,7,2032,1,3590780
23,7,2033,1,3503200
23,7,2034,1,3415620
23,7,2035,1,3328040
23,7,2036,1,3240460
23,7,2037,1,3152880
23,7,2038,1,3065300
23,7,2039,1,2977720
23,7,2040,1,2890140
23,7,2041,1,2802560
23,7,2042,1,2714980
23,7,2043,1,2627400
23,7,2044,1,2539820
23,7,2045,1,2452240
23,7,2046,1,2364660
23,7,2047,1,2277080
23,7,2048,1,2189500
23,7,2049,1,2101920
23,7,2050,1,2014340
23,8,2023,1,2950000
23,8,2024,1,2891000
23,8,2025,1,2832000
23,8,2026,1,2773000
23,8,2027,1,2714000
23,8,2028,1,2655000
23,8,2029,1,2596000
23,8,2030,1,2537000
23,8,2031,1,2478000
23,8,2032,1,2419000
23,8,2033,1,2360000
23,8,2034,1,2301000
23,8,2035,1,2242000
23,8,2036,1,2183000
23,8,2037,1,2124000
23,8,2038,1,2065000
23,8,2039,1,2006000
23,8,2040,1,1947000
23,8,2041,1,1888000
23,8,2042,1,1829000
23,8,2043,1,1770000
23,8,2044,1,1711000
23,8,2045,1,1652000
23,8,2046,1,1593000
23,8,2047,1,1534000
23,8,2048,1,1475000
23,8,2049,1,1416000
23,8,2050,1,1357000
23,14,2023,1,1344000
23,14,2024,1,1317120
23,14,2025,1,1290240
23,14,2026,1,1263360
23,14,2027,1,1236480
23,14,2028,1,1209600
23,14,2029,1,1182720
23,14,2030,1,1155840
23,14,2031,1,1128960
23,14,2032,1,1102080
23,14,2033,1,1075200
23,14,2034,1,1048320
23,14,2035,1,1021440
23,14,2036,1,994560
23,14,2037,1,967680
23,14,2038,1,940800
23,14,2039,1,913920
23,14,2040,1,887040
23,14,2041,1,860160
23,14,2042,1,833280
23,14,2043,1,806400
23,14,2044,1,779520
23,14,2045,1,752640
23,14,2046,1,725760
23,14,2047,1,698880
23,14,2048,1,672000
23,14,2049,1,645120
23,14,2050,1,618240
23,15,2023,1,1361000
23,15,2024,1,1333780
23,15,2025,1,1306560
23,15,2026,1,1279340
23,15,2027,1,1252120
23,15,2028,1,1224900
23,15,2029,1,1197680
23,15,2030,1,1170460
23,15,2031,1,1143240
23,15,2032,1,1116020
23,15,2033,1,1088800
23,15,2034,1,1061580
23,15,2035,1,1034360
23,15,2036,1,1007140
23,15,2037,1,979920
23,15,2038,1,952700
23,15,2039,1,925480
23,15,2040,1,898260
23,15,2041,1,871040
23,15,2042,1,843820
23,15,2043,1,816600
23,15,2044,1,789380
23,15,2045,1,762160
23,15,2046,1,734940
23,15,2047,1,707720
23,15,2048,1,680500
23,15,2049,1,653280
23,15,2050,1,626060
24,1,2023,3,3716000
24,1,2024,3,3641680
24,1,2025,3,3567360
24,1,2026,3,3493040
24,1,2027,3,3418720
24,1,2028,3,3344400
24,1,2029,3,3270080
24,1,2030,3,3195760
24,1,2031,3,3121440
24,1,2032,3,3047120
24,1,2033,3,2972800
24,1,2034,3,2898480
24,1,2035,3,2824160
24,1,2036,3,2749840
24,1,2037,3,2675520
24,1,2038,3,2601200
24,1,2039,3,2526880
24,1,2040,3,2452560
24,1,2041,3,2378240
24,1,2042,3,2303920
24,1,2043,3,2229600
24,1,2044,3,2155280
24,1,2045,3,2080960
24,1,2046,3,2006640
24,1,2047,3,1932320
24,1,2048,3,1858000
24,1,2049,3,1783680
24,1,2050,3,1709360
24,3,2023,3,757000
24,3,2024,3,741860
24,3,2025,3,726720
24,3,2026,3,711580
24,3,2027,3,696440
24,3,2028,3,681300
24,3,2029,3,666160
24,3,2030,3,651020
24,3,2031,3,635880
24,3,2032,3,620740
24,3,2033,3,605600
24,3,2034,3,590460
24,3,2035,3,575320
24,3,2036,3,560180
24,3,2037,3,545040
24,3,2038,3,529900
24,3,2039,3,514760
24,3,2040,3,499620
24,3,2041,3,484480
24,3,2042,3,469340
24,3,2043,3,454200
24,3,2044,3,439060
24,3,2045,3,423920
24,3,2046,3,408780
24,3,2047,3,393640
24,3,2048,3,378500
24,3,2049,3,363360
24,3,2050,3,348220
24,4,2023,3,786000
24,4,2024,3,770280
24,4,2025,3,754560
24,4,2026,3,738840
24,4,2027,3,723120
24,4,2028,3,707400
24,4,2029,3,691680
24,4,2030,3,675960
24,4,2031,3,660240
24,4,2032,3,644520
24,4,2033,3,628800
24,4,2034,3,613080
24,4,2035,3,597360
24,4,2036,3,581640
24,4,2037,3,565920
24,4,2038,3,550200
24,4,2039,3,534480
24,4,2040,3,518760
24,4,2041,3,503040
24,4,2042,3,487320
24,4,2043,3,471600
24,4,2044,3,455880
24,4,2045,3,440160
24,4,2046,3,424440
24,4,2047,3,408720
24,4,2048,3,393000
24,4,2049,3,377280
24,4,2050,3,361560
24,6,2023,1,7477000
24,6,2024,1,7327460
24,6,2025,1,7177920
24,6,2026,1,7028380
24,6,2027,1,6878840
24,6,2028,1,6729300
24,6,2029,1,6579760
24,6,2030,1,6430220
24,6,2031,1,6280680
24,6,2032,1,6131140
24,6,2033,1,5981600
24,6,2034,1,5832060
24,6,2035,1,5682520
24,6,2036,1,5532980
24,6,2037,1,5383440
24,6,2038,1,5233900
24,6,2039,1,5084360
24,6,2040,1,4934820
24,6,2041,1,4785280
24,6,2042,1,4635740
24,6,2043,1,4486200
24,6,2044,1,4336660
24,6,2045,1,4187120
24,6,2046,1,4037580
24,6,2047,1,3888040
24,6,2048,1,3738500
24,6,2049,1,3588960
24,6,2050,1,3439420
24,7,2023,1,4379000
24,7,2024,1,4291420
24,7,2025,1,4203840
24,7,2026,1,4116260
24,7,2027,1,4028680
24,7,2028,1,3941100
24,7,2029,1,3853520
24,7,2030,1,3765940
24,7,2031,1,3678360
24,7,2032,1,3590780
24,7,2033,1,3503200
24,7,2034,1,3415620
24,7,2035,1,3328040
24,7,2036,1,3240460
24,7,2037,1,3152880
24,7,2038,1,3065300
24,7,2039,1,2977720
24,7,2040,1,2890140
24,7,2041,1,2802560
24,7,2042,1,2714980
24,7,2043,1,2627400
24,7,2044,1,2539820
24,7,2045,1,2452240
24,7,2046,1,2364660
24,7,2047,1,2277080
24,7,2048,1,2189500
24,7,2049,1,2101920
24,7,2050,1,2014340
24,8,2023,1,2950000
24,8,2024,1,2891000
24,8,2025,1,2832000
24,8,2026,1,2773000
24,8,2027,1,2714000
24,8,2028,1,2655000
24,8,2029,1,2596000
24,8,2030,1,2537000
24,8,2031,1,2478000
24,8,2032,1,2419000
24,8,2033,1,2360000
24,8,2034,1,2301000
24,8,2035,1,2242000
24,8,2036,1,2183000
24,8,2037,1,2124000
24,8,2038,1,2065000
24,8,2039,1,2006000
24,8,2040,1,1947000
24,8,2041,1,1888000
24,8,2042,1,1829000
24,8,2043,1,1770000
24,8,2044,1,1711000
24,8,2045,1,1652000
24,8,2046,1,1593000
24,8,2047,1,1534000
24,8,2048,1,1475000
24,8,2049,1,1416000
24,8,2050,1,1357000
24,14,2023,1,1344000
24,14,2024,1,1317120
24,14,2025,1,1290240
24,14,2026,1,1263360
24,14,2027,1,1236480
24,14,2028,1,1209600
24,14,2029,1,1182720
24,14,2030,1,1155840
24,14,2031,1,1128960
24,14,2032,1,1102080
24,14,2033,1,1075200
24,14,2034,1,1048320
24,14,2035,1,1021440
24,14,2036,1,994560
24,14,2037,1,967680
24,14,2038,1,940800
24,14,2039,1,913920
24,14,2040,1,887040
24,14,2041,1,860160
24,14,2042,1,833280
24,14,2043,1,806400
24,14,2044,1,779520
24,14,2045,1,752640
24,14,2046,1,725760
24,14,2047,1,698880
24,14,2048,1,672000
24,14,2049,1,645120
24,14,2050,1,618240
24,15,2023,1,1361000
24,15,2024,1,1333780
24,15,2025,1,1306560
24,15,2026,1,1279340
24,15,2027,1,1252120
24,15,2028,1,1224900
24,15,2029,1,1197680
24,15,2030,1,1170460
24,15,2031,1,1143240
24,15,2032,1,1116020
24,15,2033,1,1088800
24,15,2034,1,1061580
24,15,2035,1,1034360
24,15,2036,1,1007140
24,15,2037,1,979920
24,15,2038,1,952700
24,15,2039,1,925480
24,15,2040,1,898260
24,15,2041,1,871040
24,15,2042,1,843820
24,15,2043,1,816600
24,15,2044,1,789380
24,15,2045,1,762160
24,15,2046,1,734940
24,15,2047,1,707720
24,15,2048,1,680500
24,15,2049,1,653280
24,15,2050,1,626060
25,1,2023,3,3716000
25,1,2024,3,3641680
25,1,2025,3,3567360
25,1,2026,3,3493040
25,1,2027,3,3418720
25,1,2028,3,3344400
25,1,2029,3,3270080
25,1,2030,3,3195760
25,1,2031,3,3121440
25,1,2032,3,3047120
25,1,2033,3,2972800
25,1,2034,3,2898480
25,1,2035,3,2824160
25,1,2036,3,2749840
25,1,2037,3,2675520
25,1,2038,3,2601200
25,1,2039,3,2526880
25,1,2040,3,2452560
25,1,2041,3,2378240
25,1,2042,3,2303920
25,1,2043,3,2229600
25,1,2044,3,2155280
25,1,2045,3,2080960
25,1,2046,3,2006640
25,1,2047,3,1932320
25,1,2048,3,1858000
25,1,2049,3,1783680
25,1,2050,3,1709360
25,3,2023,3,757000
25,3,2024,3,741860
25,3,2025,3,726720
25,3,2026,3,711580
25,3,2027,3,696440
25,3,2028,3,681300
25,3,2029,3,666160
25,3,2030,3,651020
25,3,2031,3,635880
25,3,2032,3,620740
25,3,2033,3,605600
25,3,2034,3,590460
25,3,2035,3,575320
25,3,2036,3,560180
25,3,2037,3,545040
25,3,2038,3,529900
25,3,2039,3,514760
25,3,2040,3,499620
25,3,2041,3,484480
25,3,2042,3,469340
25,3,2043,3,454200
25,3,2044,3,439060
25,3,2045,3,423920
25,3,2046,3,408780
25,3,2047,3,393640
25,3,2048,3,378500
25,3,2049,3,363360
25,3,2050,3,348220
25,4,2023,3,786000
25,4,2024,3,770280
25,4,2025,3,754560
25,4,2026,3,738840
25,4,2027,3,723120
25,4,2028,3,707400
25,4,2029,3,691680
25,4,2030,3,675960
25,4,2031,3,660240
25,4,2032,3,644520
25,4,2033,3,628800
25,4,2034,3,613080
25,4,2035,3,597360
25,4,2036,3,581640
25,4,2037,3,565920
25,4,2038,3,550200
25,4,2039,3,534480
25,4,2040,3,518760
25,4,2041,3,503040
25,4,2042,3,487320
25,4,2043,3,471600
25,4,2044,3,455880
25,4,2045,3,440160
25,4,2046,3,424440
25,4,2047,3,408720
25,4,2048,3,393000
25,4,2049,3,377280
25,4,2050,3,361560
25,6,2023,1,7477000
25,6,2024,1,7327460
25,6,2025,1,7177920
25,6,2026,1,7028380
25,6,2027,1,6878840
25,6,2028,1,6729300
25,6,2029,1,6579760
25,6,2030,1,6430220
25,6,2031,1,6280680
25,6,2032,1,6131140
25,6,2033,1,5981600
25,6,2034,1,5832060
25,6,2035,1,5682520
25,6,2036,1,5532980
25,6,2037,1,5383440
25,6,2038,1,5233900
25,6,2039,1,5084360
25,6,2040,1,4934820
25,6,2041,1,4785280
25,6,2042,1,4635740
25,6,2043,1,4486200
25,6,2044,1,4336660
25,6,2045,1,4187120
25,6,2046,1,4037580
25,6,2047,1,3888040
25,6,2048,1,3738500
25,6,2049,1,3588960
25,6,2050,1,3439420
25,7,2023,1,4379000
25,7,2024,1,4291420
25,7,2025,1,4203840
25,7,2026,1,4116260
25,7,2027,1,4028680
25,7,2028,1,3941100
25,7,2029,1,3853520
25,7,2030,1,3765940
25,7,2031,1,3678360
25,7,2032,1,3590780
25,7,2033,1,3503200
25,7,2034,1,3415620
25,7,2035,1,3328040
25,7,2036,1,3240460
25,7,2037,1,3152880
25,7,2038,1,3065300
25,7,2039,1,2977720
25,7,2040,1,2890140
25,7,2041,1,2802560
25,7,2042,1,2714980
25,7,2043,1,2627400
25,7,2044,1,2539820
25,7,2045,1,2452240
25,7,2046,1,2364660
25,7,2047,1,2277080
25,7,2048,1,2189500
25,7,2049,1,2101920
25,7,2050,1,2014340
25,8,2023,1,2950000
25,8,2024,1,2891000
25,8,2025,1,2832000
25,8,2026,1,2773000
25,8,2027,1,2714000
25,8,2028,1,2655000
25,8,2029,1,2596000
25,8,2030,1,2537000
25,8,2031,1,2478000
25,8,2032,1,2419000
25,8,2033,1,2360000
25,8,2034,1,2301000
25,8,2035,1,2242000
25,8,2036,1,2183000
25,8,2037,1,2124000
25,8,2038,1,2065000
25,8,2039,1,2006000
25,8,2040,1,1947000
