plant_name,plant_id,unit_id,generator_id,unique_id,state,region,technology,heat_rate_mmbtu_per_mwh,capacity_mw,region_id,co2_short_ton_per_mwh
RedmanSouthCommunitySolar,64722,,,64722--,NY,NYISO,Solar,0.0,5.0,NYISO_B,0.0
AltonRoadSolar,64723,,,64723--,RI,ISONE,Solar,0.0,13.9,ISO-NE_RI,0.0
TownlineCommunitySolar,64724,,,64724--,NY,NYISO,Solar,0.0,5.0,NYISO_A,0.0
WilliamsRd,64725,,,64725--,NY,NYISO,Solar,0.0,4.0,NYISO_A,0.0
WestHaydenvillePJCommunitySolar,64726,,,64726--,MA,ISONE,Solar,0.0,8.6,ISO-NE_WCMA,0.0
BrookwoodDriveCommunitySolar,64727,,,64727--,MA,ISONE,Solar,0.0,8.0,ISO-NE_WCMA,0.0
NovelFroehleSolarLLC,64728,,,64728--,MN,MISO,Solar,0.0,1.0,MISO_LRZ1,0.0
NovelMilbradtSolarLLC,64729,,,64729--,MN,MISO,Solar,0.0,1.0,MISO_LRZ1,0.0
IL17021BrushCreekICSG,64730,,,64730--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
Maple(CSG),64731,,,64731--,MA,ISONE,Solar,0.0,6.3,ISO-NE_WCMA,0.0
SegundaII(CSG),64732,,,64732--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
WoodlawnII(CSG),64733,,,64733--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
Dodds(CSG),64734,,,64734--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
OlmsteadIICSG,64735,,,64735--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
Wolfcastle,64736,,,64736--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
HollidayCreekSolar,64738,,,64738--,IA,MISO,Solar,0.0,100.0,MISO_LRZ3,0.0
MorganSolar1CSG,64741,,,64741--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
MorganSolar1bCSG,64742,,,64742--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
GoldmanSachsCarportsSolar,64746,,,64746--,NY,NYISO,Solar,0.0,1.0,NYISO_E,0.0
FuelCell3245YatesAvenue,64747,,,64747--,NY,NYISO,GasCombinedCycle,6.11,5.0,NYISO_I,0.3573651541
FuelCell18ASnedenAvenue,64748,,,64748--,NY,NYISO,GasCombinedCycle,6.11,3.5,NYISO_I,0.3573651541
FuelCell18BSnedenAvenue,64749,,,64749--,NY,NYISO,GasCombinedCycle,6.11,4.0,NYISO_I,0.3573651541
GlassSandsWindFacility,64750,,,64750--,OK,SPP,Wind,0.0,118.3,SPP_OK,0.0
JohnHopkinsMiddleSchoolMicrogrid,64752,,,64752--,FL,FRCC,Solar,0.0,3.3,FPC_SYS,0.0
FDX010.0FedExFuelCell,64753,,,64753--,CT,ISONE,GasCombinedCycle,6.11,1.0,ISO-NE_CT,0.3573651541
ArborHillSolar,64755,,,64755--,IA,MISO,Solar,0.0,24.0,MISO_LRZ3,0.0
BlueSprings,64757,,,64757--,FL,FRCC,Solar,0.0,74.5,FPL_SYS,0.0
OldMiddleboroRoadSolar,64759,,,64759--,MA,ISONE,Solar,0.0,9.5,ISO-NE_WCMA,0.0
OceanStateBTM,64760,,,64760--,RI,ISONE,Other,9.93,3.0,ISO-NE_RI,0.5807914862
RumfordESS,64763,,,64763--,ME,ISONE,Other,9.93,4.9,ISO-NE_ME,0.5807914862
MadisonBTM,64764,,,64764--,ME,ISONE,Other,9.93,1.5,ISO-NE_ME,0.5807914862
MadisonESS,64765,,,64765--,ME,ISONE,Other,9.93,4.9,ISO-NE_ME,0.5807914862
WAL194,64769,,,64769--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL202,64770,,,64770--,TX,MISO,Oil,12.21,1.3,OTHER,0.9959811774
WAL266,64771,,,64771--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL284,64772,,,64772--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL407,64773,,,64773--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL414,64774,,,64774--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL447,64775,,,64775--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL452,64776,,,64776--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL456,64777,,,64777--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL461,64778,,,64778--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
IGSFrankfort2CSG,64779,,,64779--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
HermsdorfSolar,64780,,,64780--,WI,MISO,Solar,0.0,8.0,MISO_LRZ2,0.0
KearsargeWesterly,64781,,,64781--,RI,ISONE,Solar,0.0,4.0,ISO-NE_RI,0.0
KearsargeFogland,64782,,,64782--,RI,ISONE,Solar,0.0,2.4,ISO-NE_RI,0.0
KearsargeEastProvidence,64783,,,64783--,RI,ISONE,Solar,0.0,2.0,ISO-NE_RI,0.0
LongJohnCSG,64784,,,64784--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
WoodlawnCSG,64785,,,64785--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
HurricaneCreekCSG,64786,,,64786--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
VikingSolarCSG,64787,,,64787--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
Freehold(CSG),64788,,,64788--,NY,NYISO,Solar,0.0,2.0,NYISO_E,0.0
MoraineCSG,64789,,,64789--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
OERCheckerspot,64790,,,64790--,MD,PJM,Solar,0.0,1.5,PJM_BGE,0.0
WAL462,64791,,,64791--,TX,MISO,GasCombinedCycle,6.11,1.3,OTHER,0.3573651541
WAL504,64792,,,64792--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL522,64793,,,64793--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL529,64794,,,64794--,TX,MISO,GasCombinedCycle,6.11,1.3,OTHER,0.3573651541
WAL536,64795,,,64795--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL537,64796,,,64796--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL546,64797,,,64797--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL565,64798,,,64798--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL602,64799,,,64799--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL744,64800,,,64800--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL752,64801,,,64801--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL768,64802,,,64802--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL772,64803,,,64803--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL791,64804,,,64804--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL849,64805,,,64805--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL872,64806,,,64806--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL896,64807,,,64807--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL897,64808,,,64808--,TX,MISO,GasCombinedCycle,6.11,1.3,OTHER,0.3573651541
WAL940,64809,,,64809--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL947,64810,,,64810--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
UptonCountyBESS,64811,,,64811--,TX,MISO,Other,9.93,24.8,OTHER,0.5807914862
WAL972,64812,,,64812--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL1040,64813,,,64813--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL1062,64814,,,64814--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL1103,64815,,,64815--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL1232,64816,,,64816--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
"EnergixLeatherwood,LLC",64817,,,64817--,VA,PJM,Solar,0.0,20.0,PJM_DOM,0.0
ConnexusSolarStanford1STF,64818,,,64818--,MN,MISO,Solar,0.0,7.3,MISO_LRZ1,0.0
"BroadwayRoadSolar,LLC",64820,,,64820--,NC,PJM,Solar,0.0,2.0,DUK_SYS,0.0
FELPS1-Calaveras,64821,,,64821--,TX,MISO,Solar,0.0,1.0,OTHER,0.0
"WyseForkSolarFarm,LLC",64822,,,64822--,NC,PJM,Solar,0.0,2.0,DUK_SYS,0.0
FELPS2-Calaveras,64823,,,64823--,TX,MISO,Solar,0.0,1.0,OTHER,0.0
FELPS3-FloresvilleSouth,64824,,,64824--,TX,MISO,Solar,0.0,1.0,OTHER,0.0
FELPS4-FloresvilleSouth,64825,,,64825--,TX,MISO,Solar,0.0,1.0,OTHER,0.0
FELPS5-FloresvilleSouth,64826,,,64826--,TX,MISO,Solar,0.0,1.0,OTHER,0.0
FELPS6-FloresvilleWest,64827,,,64827--,TX,MISO,Solar,0.0,1.0,OTHER,0.0
FELPS7-FloresvilleWest,64828,,,64828--,TX,MISO,Solar,0.0,1.0,OTHER,0.0
WAL1272,64829,,,64829--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
"YellowbudSolar,LLC",64832,,,64832--,OH,PJM,Solar,0.0,274.0,PJM_ATSI,0.0
"SRClay,LLC",64838,,,64838--,GA,SERC,Solar,0.0,106.0,SOCO_SYS,0.0
"SRCedarSprings,LLC",64840,,,64840--,GA,SERC,Solar,0.0,70.0,SOCO_SYS,0.0
"SRDeSotoI,LLC",64841,,,64841--,GA,SERC,Solar,0.0,165.0,SOCO_SYS,0.0
"SRTurkeyCreek,LLC",64842,,,64842--,KY,PJM,Solar,0.0,50.0,PJM_AEP,0.0
"SRWashingtonI,LLC",64843,,,64843--,TN,PJM,Solar,0.0,9.0,TVA_SYS,0.0
ThreeRiversSolarLLC,64844,,,64844--,MA,ISONE,Solar,0.0,5.4,ISO-NE_WCMA,0.0
NewMarketSolar,64853,,,64853--,OH,PJM,Solar,0.0,100.0,PJM_ATSI,0.0
CalhounSolar,64856,,,64856--,MI,PJM,Solar,0.0,200.0,MISO_LRZ7,0.0
"IPRadian,LLC",64859,,,64859--,TX,MISO,Solar,0.0,320.0,OTHER,0.0
BillingsRoad,64860,,,64860--,VT,ISONE,Solar,0.0,1.7,ISO-NE_VT,0.0
Strobus,64862,,,64862--,WI,MISO,Solar,0.0,1.5,MISO_LRZ2,0.0
ERSalvageYard,64863,,,64863--,VT,ISONE,Solar,0.0,2.1,ISO-NE_VT,0.0
USSWildcatSolarLLC,64866,,,64866--,MN,MISO,Solar,0.0,1.0,MISO_LRZ1,0.0
SlaytonSettlementRoadSolarCSG,64867,,,64867--,NY,NYISO,Solar,0.0,7.0,NYISO_A,0.0
KeeversvilleSolarCSG,64868,,,64868--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
HelenCSG1LLC,64869,,,64869--,MN,MISO,Solar,0.0,1.0,MISO_LRZ1,0.0
USSQuailSolarLLC,64870,,,64870--,MN,MISO,Solar,0.0,1.0,MISO_LRZ1,0.0
USSDanubeSolarLLC,64871,,,64871--,MN,MISO,Solar,0.0,1.0,MISO_LRZ1,0.0
PittsburghAirportGasPlant,64873,,,64873--,PA,PJM,GasCombinedCycle,6.11,22.0,PJM_PPL,0.3573651541
PGSolar1,64874,,,64874--,PA,PJM,Solar,0.0,3.0,PJM_PPL,0.0
276FederalRd(CSG),64875,,,64875--,MA,ISONE,Solar,0.0,8.3,ISO-NE_WCMA,0.0
0HammondStCSG,64876,,,64876--,MA,ISONE,Solar,0.0,9.8,ISO-NE_WCMA,0.0
NMSUSolarandStorage,64881,,,64881--,NM,SPP,Solar,0.0,4.0,OTHER,0.0
WoodfinSolar,64882,,,64882--,NC,PJM,Solar,0.0,5.0,DUK_SYS,0.0
WAL1455,64883,,,64883--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL1801,64884,,,64884--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL2257,64885,,,64885--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL2439,64886,,,64886--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL2667,64887,,,64887--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL2724,64888,,,64888--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL2883,64889,,,64889--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL2980,64890,,,64890--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL2993,64891,,,64891--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
"TPEErathSolar,LLC",64892,,,64892--,TX,MISO,Solar,0.0,9.9,OTHER,0.0
WAL3224,64893,,,64893--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3226,64895,,,64895--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3284,64896,,,64896--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3285,64897,,,64897--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3297,64898,,,64898--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3298,64899,,,64899--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3302,64900,,,64900--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3320,64901,,,64901--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3390,64902,,,64902--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
"Cuba2.5ac,LLC",64903,,,64903--,NM,SPP,Solar,0.0,2.5,OTHER,0.0
Mt.MorrisSolarCSG,64905,,,64905--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
Hazel,64906,,,64906--,MN,MISO,Solar,0.0,3.0,MISO_LRZ1,0.0
Fountain,64907,,,64907--,MN,MISO,Solar,0.0,3.0,MISO_LRZ1,0.0
BrighterFutureSolar,64910,,,64910--,NC,PJM,Solar,0.0,11.0,DUK_SYS,0.0
FlowerValleyI,64915,,,64915--,TX,MISO,Other,9.93,9.9,OTHER,0.5807914862
SwooseI,64916,,,64916--,TX,MISO,Other,9.93,9.9,OTHER,0.5807914862
TripleButteI,64917,,,64917--,TX,MISO,Other,9.93,7.5,OTHER,0.5807914862
"NorthropGrummanSolar(RollingMeadows,IL)",64918,,,64918--,IL,PJM,Solar,0.0,1.1,PJM_COMED,0.0
FedExChicagoSolarFacility,64919,,,64919--,IL,PJM,Solar,0.0,1.5,PJM_COMED,0.0
"GE-HitachiSolar-Morris,IL",64920,,,64920--,IL,PJM,Solar,0.0,0.9,PJM_COMED,0.0
WAL3406,64922,,,64922--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3425,64923,,,64923--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3432,64924,,,64924--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3500,64925,,,64925--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3510,64926,,,64926--,TX,MISO,GasCombinedCycle,6.11,1.3,OTHER,0.3573651541
AktinaSolar,64927,,,64927--,TX,MISO,Solar,0.0,500.0,OTHER,0.0
Stockton(MN),64930,,,64930--,MN,MISO,Solar,0.0,2.0,MISO_LRZ1,0.0
CapitalHillSolarLLC,64931,,,64931--,NY,NYISO,Solar,0.0,1.5,NYISO_E,0.0
RushfordVillage,64932,,,64932--,MN,MISO,Solar,0.0,1.0,MISO_LRZ1,0.0
WAL3518,64933,,,64933--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3572,64934,,,64934--,TX,MISO,GasCombinedCycle,6.11,1.3,OTHER,0.3573651541
WAL3584,64935,,,64935--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3631,64936,,,64936--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3773,64937,,,64937--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3777,64938,,,64938--,TX,MISO,Oil,12.21,1.3,OTHER,0.9959811774
WAL3827,64939,,,64939--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL3886,64940,,,64940--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL4298,64942,,,64942--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL4509,64943,,,64943--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL4512,64944,,,64944--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL4526,64945,,,64945--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL4538,64946,,,64946--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL5045,64947,,,64947--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL5080,64948,,,64948--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL5091,64949,,,64949--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL5116,64950,,,64950--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL5165,64951,,,64951--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL5211,64952,,,64952--,TX,MISO,Oil,12.21,1.3,OTHER,0.9959811774
WAL5287,64953,,,64953--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL5311,64954,,,64954--,TX,MISO,Oil,12.21,1.3,OTHER,0.9959811774
WAL5312,64955,,,64955--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL5316,64956,,,64956--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL5388,64957,,,64957--,TX,MISO,GasCombinedCycle,6.11,1.3,OTHER,0.3573651541
WAL5479,64958,,,64958--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL5480,64959,,,64959--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL5612,64960,,,64960--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL5713,64961,,,64961--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL5764,64962,,,64962--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
WAL6929,64963,,,64963--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
RockIslandRoadSolarCommunitySolar,64964,,,64964--,NY,NYISO,Solar,0.0,3.5,NYISO_C,0.0
BullisRoadSolar(CSG),64965,,,64965--,NY,NYISO,Solar,0.0,4.5,NYISO_A,0.0
SVGardner1(Lutz)CSG,64967,,,64967--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
"FallRiverSolar,LLC",64968,,,64968--,SD,MISO,Solar,0.0,80.0,MISO_LRZ1,0.0
BarronSolarArray,64969,,,64969--,WI,MISO,Solar,0.0,3.0,MISO_LRZ2,0.0
59FederalRd(CSG),64970,,,64970--,MA,ISONE,Solar,0.0,10.0,ISO-NE_WCMA,0.0
PretzelCSG,64971,,,64971--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
ProphetCSG,64972,,,64972--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
Gala(CSG),64973,,,64973--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
ParkSt,64975,,,64975--,VT,ISONE,Solar,0.0,1.8,ISO-NE_VT,0.0
SpoonerSolarArray,64976,,,64976--,WI,MISO,Solar,0.0,2.1,MISO_LRZ2,0.0
"TorringtonSolarOne,LLC",64977,,,64977--,CT,ISONE,Solar,0.0,2.0,ISO-NE_CT,0.0
"BristolSolarOne,LLC",64978,,,64978--,CT,ISONE,Solar,0.0,3.0,ISO-NE_CT,0.0
"WatertownSolarOne,LLC",64979,,,64979--,CT,ISONE,Solar,0.0,2.0,ISO-NE_CT,0.0
UMassBoston,64980,,,64980--,MA,ISONE,Oil,12.21,8.1,ISO-NE_WCMA,0.9959811774
WestPlainsSolarI,64982,,,64982--,MO,MISO,Solar,0.0,8.0,MISO_LRZ1,0.0
NorthWalesDiesel,64983,,,64983--,PA,PJM,Oil,12.21,6.0,PJM_PPL,0.9959811774
WaterlooSolar(IA),64984,,,64984--,IA,MISO,Solar,0.0,3.0,MISO_LRZ3,0.0
JohnsonCountyHillsSolar,64985,,,64985--,IA,MISO,Solar,0.0,3.0,MISO_LRZ3,0.0
FranklinCountySolar,64986,,,64986--,IA,MISO,Solar,0.0,7.0,MISO_LRZ3,0.0
USSFoleySolarLLC,64987,,,64987--,MN,MISO,Solar,0.0,1.0,MISO_LRZ1,0.0
USSProkoschSolarLLC,64988,,,64988--,MN,MISO,Solar,0.0,1.0,MISO_LRZ1,0.0
USSRosebudSolarLLC,64989,,,64989--,MN,MISO,Solar,0.0,1.0,MISO_LRZ1,0.0
MedinCSG,64990,,,64990--,MN,MISO,Solar,0.0,1.0,MISO_LRZ1,0.0
JohnsonCSG1,64991,,,64991--,MN,MISO,Solar,0.0,1.0,MISO_LRZ1,0.0
CornillieSolarCSG,64992,,,64992--,MN,MISO,Solar,0.0,1.0,MISO_LRZ1,0.0
CassvilleSolar,64995,,,64995--,WI,MISO,Solar,0.0,50.0,MISO_LRZ2,0.0
SpringfieldSolar(WI),64996,,,64996--,WI,MISO,Solar,0.0,100.0,MISO_LRZ2,0.0
AlbanySolar(WI),64997,,,64997--,WI,MISO,Solar,0.0,50.0,MISO_LRZ2,0.0
PaddockSolar,64998,,,64998--,WI,MISO,Solar,0.0,65.0,MISO_LRZ2,0.0
WautomaSolar,65000,,,65000--,WI,MISO,Solar,0.0,99.0,MISO_LRZ2,0.0
BeaverDamSolar,65001,,,65001--,WI,MISO,Solar,0.0,50.0,MISO_LRZ2,0.0
MNCSG2019-16LLC,65003,,,65003--,MN,MISO,Solar,0.0,1.0,MISO_LRZ1,0.0
AlbertsonsatMelrosePark,65005,,,65005--,IL,PJM,Solar,0.0,1.9,PJM_COMED,0.0
GrantCounty,65007,,,65007--,WI,MISO,Solar,0.0,200.0,MISO_LRZ2,0.0
OnionRiver,65008,,,65008--,WI,MISO,Solar,0.0,150.0,MISO_LRZ2,0.0
BearCreek,65009,,,65009--,WI,MISO,Solar,0.0,50.0,MISO_LRZ2,0.0
NorthRock,65010,,,65010--,WI,MISO,Solar,0.0,50.0,MISO_LRZ2,0.0
WoodCounty,65011,,,65011--,WI,MISO,Solar,0.0,150.0,MISO_LRZ2,0.0
CrawfishRiver,65012,,,65012--,WI,MISO,Solar,0.0,75.0,MISO_LRZ2,0.0
MarengoSolar,65013,,,65013--,IL,PJM,Solar,0.0,2.0,PJM_COMED,0.0
ASDCotuitMASolarLLC,65014,,,65014--,MA,ISONE,Solar,0.0,5.6,ISO-NE_WCMA,0.0
ASDWallumMASolarLLC(CSG),65015,,,65015--,MA,ISONE,Solar,0.0,8.8,ISO-NE_WCMA,0.0
Gardy'sMillSolar,65016,,,65016--,VA,PJM,Solar,0.0,14.0,PJM_DOM,0.0
MossyBranchBatteryFacility,65018,,,65018--,GA,SERC,Other,9.93,65.0,SOCO_SYS,0.5807914862
BrielSolarFarm,65022,,,65022--,VA,PJM,Solar,0.0,20.0,PJM_DOM,0.0
HEB00292,65026,,,65026--,TX,MISO,GasCombinedCycle,6.11,1.2,OTHER,0.3573651541
AeroSolarFacility,65027,,,65027--,KY,PJM,Solar,0.0,2.0,PJM_AEP,0.0
"RoselandSolarProject,LLC",65028,,,65028--,TX,MISO,Other,9.93,51.8,OTHER,0.5807914862
BissellSolarandBatteryGenerator,65029,,,65029--,MI,PJM,Solar,0.0,1.1,MISO_LRZ7,0.0
OxbowSolar1,65030,,,65030--,LA,MISO,Solar,0.0,300.0,MISO_LRZ9,0.0
BellflowerSolar1,65031,,,65031--,IN,PJM,Solar,0.0,152.5,MISO_LRZ6,0.0
BernardCreekSolar,65034,,,65034--,TX,MISO,Solar,0.0,230.0,OTHER,0.0
FoxHillsBatteryStation,65035,,,65035--,NY,NYISO,Other,9.93,7.5,NYISO_I,0.5807914862
CottonCreekSolarEnergyCenter,65036,,,65036--,FL,FRCC,Solar,0.0,74.5,FPL_SYS,0.0
SawgrassSolarEnergyCenter,65037,,,65037--,FL,FRCC,Solar,0.0,74.5,FPL_SYS,0.0
GhostOrchidSolarEnergyCenter,65038,,,65038--,FL,FRCC,Solar,0.0,74.5,FPL_SYS,0.0
Sundew,65039,,,65039--,FL,FRCC,Solar,0.0,74.5,FPL_SYS,0.0
Immokalee,65040,,,65040--,FL,FRCC,Solar,0.0,74.5,FPL_SYS,0.0
ElderBranch,65041,,,65041--,FL,FRCC,Solar,0.0,74.5,FPL_SYS,0.0
Grove,65042,,,65042--,FL,FRCC,Solar,0.0,74.5,FPL_SYS,0.0
DryBridgeStorage,65044,,,65044--,VA,PJM,Other,9.93,20.0,PJM_DOM,0.5807914862
FedExMiddletown,65046,,,65046--,CT,ISONE,Solar,0.0,1.5,ISO-NE_CT,0.0
EnfieldSolarOne,65047,,,65047--,CT,ISONE,Solar,0.0,4.0,ISO-NE_CT,0.0
HubbardWind,65048,,,65048--,TX,MISO,Wind,0.0,300.0,OTHER,0.0
71CharlotteFurnaceRdHybrid(CSG),65054,,,65054--,MA,ISONE,Solar,0.0,2.0,ISO-NE_WCMA,0.0
77FarmtoMarketRdHybrid(CSG),65055,,,65055--,MA,ISONE,Solar,0.0,7.2,ISO-NE_WCMA,0.0
160TihonetRdHybrid(CSG),65056,,,65056--,MA,ISONE,Solar,0.0,8.3,ISO-NE_WCMA,0.0
299FarmtoMarketRdHybrid(CSG),65057,,,65057--,MA,ISONE,Solar,0.0,5.3,ISO-NE_WCMA,0.0
HootLakeSolar,65066,,,65066--,MN,MISO,Solar,0.0,49.9,MISO_LRZ1,0.0
ASADeKalbNYSolarIIILLC,65067,,,65067--,NY,NYISO,Solar,0.0,3.3,NYISO_C,0.0
Walkerton,65068,,,65068--,IN,PJM,Solar,0.0,1.1,MISO_LRZ6,0.0
Linton,65069,,,65069--,IN,PJM,Solar,0.0,5.4,MISO_LRZ6,0.0
AustinTXGigaFactory,65070,,,65070--,TX,MISO,Solar,0.0,1.9,OTHER,0.0
BuffaloNYGigaFactory,65071,,,65071--,NY,NYISO,Solar,0.0,2.0,NYISO_A,0.0
EversonGarden,65075,,,65075--,MN,MISO,Solar,0.0,1.0,MISO_LRZ1,0.0
CottontailSolar1,65076,,,65076--,PA,PJM,Solar,0.0,20.0,PJM_PPL,0.0
CottontailSolar2,65077,,,65077--,PA,PJM,Solar,0.0,20.0,PJM_PPL,0.0
CottontailSolar4,65079,,,65079--,PA,PJM,Solar,0.0,20.0,PJM_PPL,0.0
