
Year,Region_ID,Scenario,Peak_Demand_MW
2046,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),3993.926654046661
2047,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),4014.96353332604
2048,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),4036.111218418382
2049,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),4057.3702929619735
2050,PJM_DAYTON,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),4078.7413436692514
2025,PJM_DEOK,PJM 2025 Load Forecast Table B5 (max monthly peaks),5370.0
2026,PJM_DEOK,PJM 2025 Load Forecast Table B5 (max monthly peaks),5381.0
2027,PJM_DEOK,PJM 2025 Load Forecast Table B5 (max monthly peaks),5387.0
2028,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,5431.0
2029,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,5597.0
2030,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,5652.0
2031,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,5665.0
2032,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,5678.0
2033,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,5700.0
2034,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,5728.0
2035,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,5760.0
2036,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,5801.0
2037,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,5846.0
2038,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,5881.0
2039,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,5919.0
2040,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,5956.0
2041,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,5999.0
2042,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,6044.0
2043,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,6089.0
2044,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,6121.0
2045,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load,6166.0
2046,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),6208.880291693858
2047,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),6252.058786341941
2048,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),6295.537557740822
2049,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),6339.318694108899
2050,PJM_DEOK,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),6383.4042981867
2025,PJM_DOM,PJM 2025 Load Forecast Table B5 (max monthly peaks),23351.0
2026,PJM_DOM,PJM 2025 Load Forecast Table B5 (max monthly peaks),24868.0
2027,PJM_DOM,PJM 2025 Load Forecast Table B5 (max monthly peaks),26732.0
2028,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,29002.0
2029,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,31237.0
2030,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,33431.0
2031,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,35916.0
2032,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,38073.0
2033,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,39883.0
2034,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,41452.0
2035,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,42846.0
2036,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,44117.0
2037,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,45243.0
2038,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,46269.0
2039,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,47135.0
2040,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,47956.0
2041,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,48733.0
2042,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,49436.0
2043,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,50160.0
2044,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,50879.0
2045,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load,51604.0
2046,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),52366.2469638072
2047,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),53139.7531407342
2048,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),53924.68484155175
2049,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),54721.210833620826
2050,PJM_DOM,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),55529.50237717911
2025,PJM_DPL,PJM 2025 Load Forecast Table B5 (max monthly peaks),4005.0
2026,PJM_DPL,PJM 2025 Load Forecast Table B5 (max monthly peaks),3997.0
2027,PJM_DPL,PJM 2025 Load Forecast Table B5 (max monthly peaks),3992.0
2028,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,3992.0
2029,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,3996.0
2030,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,3997.0
2031,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,4005.0
2032,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,4014.0
2033,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,4031.0
2034,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,4049.0
2035,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,4074.0
2036,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,4100.0
2037,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,4126.0
2038,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,4148.0
2039,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,4176.0
2040,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,4200.0
2041,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,4223.0
2042,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,4244.0
2043,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,4266.0
2044,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,4287.0
2045,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load,4311.0
2046,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),4333.5495766844
2047,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),4356.217103591172
2048,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),4379.003197683336
2049,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),4401.908479151069
2050,PJM_DPL,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),4424.9335714285735
2025,PJM_DUQ,PJM 2025 Load Forecast Table B5 (max monthly peaks),2703.0
2026,PJM_DUQ,PJM 2025 Load Forecast Table B5 (max monthly peaks),2697.0
2027,PJM_DUQ,PJM 2025 Load Forecast Table B5 (max monthly peaks),2702.0
2028,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,2711.0
2029,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,2721.0
2030,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,2730.0
2031,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,2742.0
2032,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,2754.0
2033,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,2770.0
2034,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,2788.0
2035,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,2808.0
2036,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,2833.0
2037,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,2860.0
2038,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,2883.0
2039,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,2906.0
2040,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,2930.0
2041,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,2955.0
2042,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,2981.0
2043,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,3006.0
2044,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,3030.0
2045,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load,3060.0
2046,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),3086.6841204621205
2047,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),3113.6009344813774
2048,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),3140.752471215584
2049,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),3168.1407775174207
2050,PJM_DUQ,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),3195.7679180887385
2025,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2117.0
2026,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2121.0
2027,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2125.0
2028,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2128.0
2029,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2135.0
2030,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2142.0
2031,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2151.0
2032,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2158.0
2033,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2168.0
2034,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2177.0
2035,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2192.0
2036,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2212.0
2037,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2231.0
2038,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2245.0
2039,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2263.0
2040,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2275.0
2041,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2292.0
2042,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2309.0
2043,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2325.0
2044,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2339.0
2045,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load,2352.0
2046,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),2367.70995799003
2047,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),2383.5248491348425
2048,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),2399.445374325362
2049,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),2415.472239134045
2050,PJM_EKPC,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),2431.606153846154
2025,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,11881.0
2026,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,11910.0
2027,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,11932.0
2028,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,11951.0
2029,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,11976.0
2030,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,12064.0
2031,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,12149.0
2032,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,12251.0
2033,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,12382.0
2034,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,12549.0
2035,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,12710.0
2036,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,12910.0
2037,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,13119.0
2038,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,13312.0
2039,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,13497.0
2040,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,13674.0
2041,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,13853.0
2042,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,14044.0
2043,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,14228.0
2044,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,14357.0
2045,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load,14526.0
2046,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),14702.667394362365
2047,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),14881.483444117184
2048,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),15062.47428153415
2049,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),15245.666356707552
2050,PJM_FE-EAST,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),15431.086441421685
2025,PJM_JCPL,PJM 2025 Load Forecast Table B5 (max monthly peaks),6096.0
2026,PJM_JCPL,PJM 2025 Load Forecast Table B5 (max monthly peaks),6103.0
2027,PJM_JCPL,PJM 2025 Load Forecast Table B5 (max monthly peaks),6104.0
2028,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,6094.0
2029,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,6099.0
2030,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,6111.0
2031,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,6143.0
2032,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,6182.0
2033,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,6253.0
2034,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,6322.0
2035,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,6397.0
2036,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,6474.0
2037,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,6563.0
2038,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,6641.0
2039,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,6718.0
2040,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,6788.0
2041,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,6856.0
2042,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,6928.0
2043,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,7001.0
2044,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,7071.0
2045,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load,7148.0
2046,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),7222.25945087176
2047,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),7297.2903715314
2048,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),7373.100776657548
2049,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),7449.698764192067
2050,PJM_JCPL,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),7527.092516205066
2025,PJM_METED,PJM 2025 Load Forecast Table B5 (max monthly peaks),3115.0
2026,PJM_METED,PJM 2025 Load Forecast Table B5 (max monthly peaks),3134.0
2027,PJM_METED,PJM 2025 Load Forecast Table B5 (max monthly peaks),3159.0
2028,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,3188.0
2029,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,3219.0
2030,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,3259.0
2031,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,3312.0
2032,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,3361.0
2033,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,3425.0
2034,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,3495.0
2035,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,3572.0
2036,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,3668.0
2037,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,3768.0
2038,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,3866.0
2039,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,3965.0
2040,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,4072.0
2041,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,4180.0
2042,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,4291.0
2043,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,4394.0
2044,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,4482.0
2045,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load,4580.0
2046,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),4688.965309941414
2047,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),4800.523073762877
2048,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),4914.734969966694
2049,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),5031.6641444824845
2050,PJM_METED,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),5151.375245579566
2025,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2026,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2027,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2028,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2029,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2030,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2031,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2032,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2033,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2034,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2035,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2036,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2037,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2038,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2039,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2040,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2041,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2042,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2043,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2044,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2045,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load,85.0
2046,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),85.0
2047,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),85.0
2048,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),85.0
2049,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),85.0
2050,PJM_OVEC,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),85.0
2025,PJM_PECO,PJM 2025 Load Forecast Table B5 (max monthly peaks),8606.0
2026,PJM_PECO,PJM 2025 Load Forecast Table B5 (max monthly peaks),8641.0
2027,PJM_PECO,PJM 2025 Load Forecast Table B5 (max monthly peaks),8719.0
2028,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,8797.0
2029,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,8872.0
2030,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,8950.0
2031,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,9036.0
2032,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,9129.0
2033,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,9229.0
2034,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,9306.0
2035,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,9349.0
2036,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,9425.0
2037,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,9504.0
2038,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,9567.0
2039,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,9635.0
2040,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,9691.0
2041,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,9775.0
2042,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,9864.0
2043,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,9947.0
2044,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,10022.0
2045,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load,10105.0
2046,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),10189.898608390184
2047,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),10275.51050462862
2048,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),10361.841681505584
2049,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),10448.898182160628
2050,PJM_PECO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),10536.686100505622
2025,PJM_PENELEC,PJM 2025 Load Forecast Table B5 (max monthly peaks),2944.0
2026,PJM_PENELEC,PJM 2025 Load Forecast Table B5 (max monthly peaks),2935.0
2027,PJM_PENELEC,PJM 2025 Load Forecast Table B5 (max monthly peaks),2939.0
2028,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,2930.0
2029,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,2937.0
2030,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,2950.0
2031,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,2962.0
2032,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,2970.0
2033,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,2981.0
2034,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,2992.0
2035,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,3014.0
2036,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,3050.0
2037,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,3078.0
2038,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,3099.0
2039,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,3118.0
2040,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,3137.0
2041,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,3160.0
2042,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,3187.0
2043,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,3208.0
2044,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,3215.0
2045,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load,3234.0
2046,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),3253.7569962778807
2047,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),3273.634691041205
2048,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),3293.6338216553177
2049,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),3313.7551299902425
2050,PJM_PENELEC,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),3333.999362448197
2025,PJM_PEPCO,PJM 2025 Load Forecast Table B5 (max monthly peaks),6069.0
2026,PJM_PEPCO,PJM 2025 Load Forecast Table B5 (max monthly peaks),6095.0
2027,PJM_PEPCO,PJM 2025 Load Forecast Table B5 (max monthly peaks),6113.0
2028,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6130.0
2029,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6150.0
2030,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6167.0
2031,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6191.0
2032,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6218.0
2033,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6244.0
2034,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6273.0
2035,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6311.0
2036,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6368.0
2037,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6418.0
2038,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6466.0
2039,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6512.0
2040,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6553.0
2041,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6610.0
2042,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6667.0
2043,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6716.0
2044,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6756.0
